team,xG,xGA,matches,confed
Gabon,1.7340554841202698,1.9313448565023166,2.0,CAF
Jordan,2.365035731412089,1.2056477364712466,7.0,AFC
New Zealand,1.4207604726022378,1.2868062957819597,7.0,OFC
Costa Rica,1.3631512943719384,1.2193697158532253,4.0,CONCACAF
Qatar,0.9505625683241988,1.0351397732737457,5.0,AFC
Saudi Arabia,0.984618085605596,0.8513925669078523,8.0,AFC
Bulgaria,1.0112764264003429,1.5575862195953576,4.0,UEFA
Montenegro,1.8198105921517593,0.7763345719456433,4.0,UEFA
Guinea,0.6684254590444062,1.4735638587633195,3.0,CAF
Cape Verde,1.5187642849645706,0.8630990340474785,8.0,CAF
Jamaica,0.4374669193336419,1.0210242214482004,5.0,CONCACAF
Honduras,1.4331452095850012,1.1703771826269798,2.0,CONCACAF
Comoros,0.3223354688078248,0.6185851529875803,3.0,CAF
Estonia,1.027123117814141,1.1319027143245297,4.0,UEFA
Zambia,0.005350242483086542,1.0432733191478496,1.0,CAF
Benin,1.2353404362859808,0.7688091104408382,4.0,CAF
Azerbaijan,0.4885579731694575,2.374489179505592,4.0,UEFA
Armenia,0.9676520348638438,1.3433636598123677,3.0,UEFA
Belarus,1.5761607218186147,0.9861163824484882,4.0,UEFA
Oman,0.0023585022704645936,2.3666567140832115,1.0,AFC
Namibia,0.0031744314193614892,0.8806408828885781,2.0,CAF
Gambia,2.1430457321241456,1.2726431500409878,2.0,CAF
Guatemala,0.8143748559791816,1.2004577778673187,3.0,CONCACAF
Kazakhstan,1.8749697900045106,0.6013398095058267,4.0,UEFA
Togo,1.4808199903678072,0.9876649643873162,4.0,CAF
Angola,1.095825835144982,0.6043761445040883,2.0,CAF
Iraq,1.2629904823059257,1.0090274552145821,7.0,AFC
Equatorial Guinea,0.3928069672763763,0.7571422444125685,3.0,CAF
Palestine,0.0019381751331540719,0.0047998459462330195,2.0,AFC
Malta,2.054905145327471,0.7371101341381763,2.0,UEFA
Luxembourg,1.0930367432594499,0.31829387867757436,2.0,UEFA
Faroe Islands,0.8240736395845154,1.0528288012751577,3.0,UEFA
Niger,0.25655411411845036,0.9652453920247602,4.0,CAF
Moldova,1.1054852508675643,1.6541227734410509,4.0,UEFA
Mozambique,0.0023585022704645936,1.131003259853127,1.0,CAF
Mauritania,1.5025351687412158,0.746260307553884,3.0,CAF
Sierra Leone,0.9284810299494868,1.412987818181922,3.0,CAF
Cyprus,1.0023666217773568,0.9081778308668975,4.0,UEFA
Kenya,1.0449647262024,1.1618100271623961,3.0,CAF
Latvia,0.6129983351426294,1.991407976408265,2.0,UEFA
Libya,0.7644541843754096,1.098899071466255,2.0,CAF
Botswana,0.5890129615534574,1.1433489215480364,2.0,CAF
Zimbabwe,0.7826220064348994,0.6923237804960338,3.0,CAF
Tanzania,0.0013942223672228087,3.1179815463129508,1.0,CAF
Syria,1.0576024410574725,1.7721541989013845,1.0,AFC
Suriname,2.4535566426929862,1.3649813832989162,1.0,CONCACAF
Madagascar,0.9976333782226434,1.2684917404739673,3.0,CAF
Bahrain,0.0043859625798447575,1.131194606459563,1.0,AFC
Haiti,1.367866354546123,0.8237532691162407,7.0,CONCACAF
Indonesia,0.5487413699917183,0.47759614170439507,4.0,AFC
Malawi,0.1639196677940297,1.2853561289439368,3.0,CAF
Lithuania,0.9183689758328303,1.0456810869199846,4.0,UEFA
Liberia,0.846183087456582,1.2851500493645314,4.0,CAF
Guinea-Bissau,0.7333261951547023,1.0607167804803626,2.0,CAF
Central African Republic,0.46910156512734863,1.288264189019086,2.0,CAF
Martinique,0.5445234332141111,2.599526607488914,2.0,CONCACAF
Ethiopia,0.5438295376514122,0.4270737841830772,2.0,CAF
China,0.3753007000406201,0.8459570923013722,4.0,AFC
Rwanda,1.4299364377132453,0.0039035058386944037,2.0,CAF
Andorra,0.1329610682417662,0.8563441348128401,5.0,UEFA
El Salvador,0.7770744429576929,0.630047256789758,4.0,CONCACAF
Trinidad and Tobago,1.2789747787727899,1.3114570205198883,4.0,CONCACAF
Lesotho,0.7095747667981916,0.6921865222438713,1.0,CAF
Kyrgyzstan,0.34235638185406025,0.6649834373645642,4.0,AFC
San Marino,0.40732064618746194,1.0814038510300032,4.0,UEFA
Nicaragua,0.004113986196879125,0.6795195593841418,2.0,CONCACAF
Curaçao,0.9969256914042487,1.0668674532016917,7.0,CONCACAF
Kuwait,0.39167800768347344,1.8907472591870684,1.0,AFC
Dominican Republic,1.2652034974569082,1.8258654665766765,3.0,CONCACAF
Tajikistan,0.3431541956655204,0.9363594677873088,2.0,AFC
Gibraltar,0.12347306666531316,1.3081464741396767,2.0,UEFA
Burundi,0.005004090722948466,1.1154404551416068,1.0,CAF
Cuba,0.8987551865697063,2.060848330509828,2.0,CONCACAF
Vietnam,0.2502485453517397,0.0082895748226864,1.0,AFC
Thailand,0.3037492477610036,0.6138648101490477,2.0,AFC
Grenada,0.002968388704993586,1.880402396150335,3.0,CONCACAF
India,0.17343883480098896,1.2948555198904381,4.0,AFC
Hong Kong,0.000973895229912287,1.4113292354119882,1.0,AFC
Liechtenstein,0.2512837412024476,0.9099265762055098,4.0,UEFA
Afghanistan,0.016634103509247686,2.0340032645986486,3.0,AFC
Pakistan,0.31058102271126925,0.007995965324834462,3.0,AFC
Saint Vincent and the Grenadines,0.014011716542835393,3.3582860628041433,2.0,CONCACAF
Guyana,0.01950925266878451,0.17538140456818221,2.0,CONCACAF
Bangladesh,0.25272690532037767,0.8228245222289802,2.0,AFC
British Virgin Islands,0.005600478915661476,2.0319508566082223,4.0,CONCACAF
Bermuda,1.1322342482406849,0.2594269095503378,2.0,CONCACAF
Saint Martin,0.01578634865967264,2.815927137544226,2.0,CONCACAF
New Caledonia,0.0033969575508788234,0.49907499539708555,1.0,OFC
Cambodia,0.06507665689209362,0.005315998924752582,2.0,AFC
Puerto Rico,0.0019381751331540719,0.5997184788266361,2.0,CONCACAF
Singapore,0.31236832805281484,0.5556547037636987,1.0,AFC
Solomon Islands,0.6009963782130651,2.7908994354951058,2.0,OFC
Myanmar,0.0005535680926017655,3.3582860628041433,1.0,AFC
Bonaire,0.06858299981392751,0.296245299001964,3.0,CONCACAF
