rank_old,name,confed_old,off_old,def_old,spi_old,rank_new,confed_new,off_new,def_new,spi_new,_merge,rank_change,off_change,def_change,spi_change
80,New Zealand,OFC,1.0122018223424625,0.7244515377942826,50.57985915492957,81,OFC,1.0025855949579126,0.7244515377942826,50.54155712050078,both,-1,-0.009616227384549925,0.0,-0.03830203442879565
82,Namibia,CAF,1.211458427993786,0.941965638447148,50.36947574334898,82,CAF,1.1999492018163844,0.941965638447148,50.34840375586855,both,0,-0.011509226177401466,0.0,-0.02107198748042549
83,Zambia,CAF,1.3629456423399309,1.1612889785289,49.64392018779343,83,CAF,1.349997241220487,1.1612889785289,49.58856025039124,both,0,-0.012948401119443842,0.0,-0.05535993740218714
84,Comoros,CAF,1.2406109979303386,1.049302877744246,49.44202660406887,84,CAF,1.228824813408103,1.049302877744246,49.401525821596245,both,0,-0.011786184522235565,0.0,-0.040500782472626895
85,Luxembourg,UEFA,1.101428545473,0.9115205258742066,49.36831768388107,85,UEFA,1.0909646368854904,0.9115205258742066,49.35338810641628,both,0,-0.010463908587509563,0.0,-0.01492957746478396
86,Cape Verde Islands,CAF,1.1140415683113576,0.9296389367540394,49.342856025039126,86,CAF,1.10345783214308,0.9296389367540394,49.291635367762126,both,0,-0.01058373616827768,0.0,-0.05122065727699976
87,Estonia,UEFA,1.0913726827618306,0.9292740780569017,49.04641627543036,87,UEFA,1.0810043079505345,0.9292740780569017,49.0037323943662,both,0,-0.010368374811296155,0.0,-0.04268388106415699
89,Uganda,CAF,1.130381306365618,0.9908551100755354,48.77369327073552,88,CAF,1.1196423376804,0.9908551100755354,48.7912676056338,both,1,-0.010738968685218175,0.0,0.017574334898277755
88,Kazakhstan,UEFA,1.1592173924638365,1.0186253103365437,48.80964006259781,89,UEFA,1.1482044721271984,1.0186253103365437,48.7500469483568,both,-1,-0.011012920336638032,0.0,-0.05959311424101088
90,Togo,CAF,1.2760153158037864,1.1481723105349944,48.675367762128325,90,CAF,1.2638927794161905,1.1481723105349944,48.68843505477309,both,0,-0.012122536387595861,0.0,0.013067292644763029
91,Oman,AFC,1.121266367398487,0.9963580547958742,48.60593896713615,91,AFC,1.110613993425677,0.9963580547958742,48.59200312989046,both,0,-0.010652373972810159,0.0,-0.013935837245689697
92,Benin,CAF,1.267455125878973,1.1531433571051932,48.58784820031299,92,CAF,1.255413913917944,1.1531433571051932,48.529068857589984,both,0,-0.01204121196102892,0.0,-0.05877934272300678
93,Armenia,UEFA,1.2870677753724609,1.1771275058656154,48.51141627543036,93,UEFA,1.2748402372332133,1.1771275058656154,48.459084507042256,both,0,-0.012227538139247596,0.0,-0.05233176838810749
94,French Guiana,CONCACAF,0.7718058014083239,0.6436976291913467,48.34474178403756,94,CONCACAF,0.7644734098642332,0.6436976291913467,48.39262128325508,both,0,-0.007332391544090711,0.0,0.04787949921752244
95,Azerbaijan,UEFA,1.161350698865964,1.0740671837802307,48.17602503912363,95,UEFA,1.1503175114650008,1.0740671837802307,48.15580594679186,both,0,-0.011033187400963262,0.0,-0.02021909233177155
96,United Arab Emirates,AFC,1.169411831864943,1.0862746465027686,48.1172378716745,96,AFC,1.1583020612310866,1.0862746465027686,48.11838810641627,both,0,-0.01110977063385632,0.0,0.0011502347417717829
97,Angola,CAF,1.0755915033295964,1.001142387399052,47.97011737089203,97,CAF,1.0653730545572253,1.001142387399052,47.96414710485133,both,0,-0.010218448772371103,0.0,-0.005970266040698391
98,Gambia,CAF,1.1706787569582813,1.107688001685526,47.91308294209703,98,CAF,1.1595569501479357,1.107688001685526,47.86041471048514,both,0,-0.01112180681034558,0.0,-0.05266823161188938
99,Guatemala,CONCACAF,0.9606731280714276,0.8910824221338595,47.82843505477308,99,CONCACAF,0.951546439067467,0.8910824221338595,47.80975743348983,both,0,-0.00912668900396052,0.0,-0.018677621283252677
100,Mauritania,CAF,1.0069810333317275,0.9433714721586708,47.77121283255086,100,CAF,0.9974144050420876,0.9433714721586708,47.78141627543036,both,0,-0.009566628289639945,0.0,0.010203442879500813
102,Iraq,AFC,1.0392162048159266,1.0064686907347595,47.409483568075125,101,AFC,1.0293433325224428,1.0064686907347595,47.42422535211268,both,1,-0.00987287229348377,0.0,0.014741784037553884
101,Botswana,CAF,1.021078244920234,0.9886252638570024,47.41656494522692,102,CAF,1.0113776888020414,0.9886252638570024,47.41634585289516,both,-1,-0.00970055611819265,0.0,-0.0002190923317542115
103,Zimbabwe,CAF,1.0996632499649617,1.093306445150681,47.17950704225352,103,CAF,1.089216112225549,1.093306445150681,47.15995305164319,both,0,-0.010447137739412637,0.0,-0.019553990610326366
104,Mozambique,CAF,1.1101988789595787,1.1048571961186973,47.16605633802817,104,CAF,1.099651649517291,1.1048571961186973,47.14476525821596,both,0,-0.010547229442287698,0.0,-0.021291079812208125
105,Belarus,UEFA,0.9251951935126578,0.9339302499250032,46.85749608763693,105,UEFA,0.9164055557551196,0.9339302499250032,46.84607981220657,both,0,-0.00878963775753816,0.0,-0.011416275430363498
106,Kenya,CAF,1.1167258469119734,1.1503490327631558,46.71202660406885,106,CAF,1.1061166092747028,1.1503490327631558,46.690031298904536,both,0,-0.010609237637270619,0.0,-0.021995305164317358
107,Sierra Leone,CAF,1.0521309375980372,1.0969175880797808,46.537762128325504,107,CAF,1.0421353713868955,1.0969175880797808,46.52721439749609,both,0,-0.009995566211141726,0.0,-0.010547730829415514
108,Palestine,AFC,0.863729998411013,0.89565531944367,46.4935289514867,108,AFC,0.8555242988358477,0.89565531944367,46.4985758998435,both,0,-0.00820569957516526,0.0,0.005046948356799419
109,Moldova,UEFA,0.9785314457832852,1.0298782043254295,46.33818466353678,109,UEFA,0.9692350972904442,1.0298782043254295,46.37971048513303,both,0,-0.009296348492841,0.0,0.0415258215962524
110,Central African Republic,CAF,1.0661017537011988,1.1291427427582323,46.33360719874805,110,CAF,1.0559734604573348,1.1291427427582323,46.296917057902974,both,0,-0.010128293243863995,0.0,-0.03669014084507438
111,Sudan,CAF,0.8268460735767064,0.8707765808719493,46.281181533646325,111,CAF,0.818990782586284,0.8707765808719493,46.28187010954616,both,0,-0.00785529099042237,0.0,0.0006885758998365077
112,Malta,UEFA,0.8098695464921505,0.8611724266854569,46.17050860719875,112,UEFA,0.8021755377095267,0.8611724266854569,46.181369327073554,both,0,-0.007694008782623829,0.0,0.01086071987480608
113,Tanzania,CAF,0.8885026027233884,0.9593109439268812,46.02021909233176,113,CAF,0.8800615558185533,0.9593109439268812,46.03302816901408,both,0,-0.008441046904835159,0.0,0.01280907668232345
114,Rwanda,CAF,0.9365567164394608,1.03427685229685,45.76866979655712,114,CAF,0.9276591407336922,1.03427685229685,45.74613458528952,both,0,-0.008897575705768657,0.0,-0.02253521126760205
115,Guinea-Bissau,CAF,0.9818424174271994,1.0909890770563515,45.69565727699531,115,CAF,0.9725146136894764,1.0909890770563515,45.633748043818464,both,0,-0.009327803737722906,0.0,-0.06190923317684849
116,El Salvador,CONCACAF,0.881448458545515,0.985402059409132,45.64805946791863,116,CONCACAF,0.873074428171297,0.985402059409132,45.598427230046944,both,0,-0.008374030374218022,0.0,-0.049632237871684026
117,Latvia,UEFA,0.9930189666682724,1.1259742139175866,45.44665884194053,117,UEFA,0.9835849822889968,1.1259742139175866,45.40413145539906,both,0,-0.009433984379275562,0.0,-0.04252738654147237
118,Martinique,CONCACAF,0.9851991009536948,1.1179464574211715,45.42344287949922,118,CONCACAF,0.9758394076942022,1.1179464574211715,45.40049295774648,both,0,-0.009359693259492596,0.0,-0.022949921752740465
119,Bahrain,AFC,0.9220174604275224,1.0846368152739996,44.96532081377151,119,AFC,0.9132580121077424,1.0846368152739996,44.98463223787167,both,0,-0.008759448319780039,0.0,0.019311424100159513
120,Cyprus,UEFA,0.9165942742614612,1.0826970195997538,44.91366979655712,120,UEFA,0.9078863478715672,1.0826970195997538,44.936541471048514,both,0,-0.008707926389894038,0.0,0.022871674491391047
121,North Korea,AFC,1.0329163148305338,1.2242311024859798,44.7852034428795,121,AFC,1.0231032934217843,1.2242311024859798,44.766439749608764,both,0,-0.009813021408749512,0.0,-0.018763693270734905
123,Faroe Islands,UEFA,0.8637578990257024,1.0475461361096357,44.64901408450704,122,UEFA,0.8555519343861507,1.0475461361096357,44.660712050078246,both,1,-0.0082059646395517,0.0,0.011697965571208613
122,Congo,CAF,1.1185683326223306,1.330639050115842,44.70591549295775,123,CAF,1.1079415908063948,1.330639050115842,44.63561815336463,both,-1,-0.010626741815935814,0.0,-0.07029733959311812
124,Indonesia,AFC,0.6218687613318298,0.8015737404576714,44.323802816901406,124,AFC,0.6159608175993476,0.8015737404576714,44.37518779342724,both,0,-0.005907943732482157,0.0,0.051384976525831405
126,Malawi,CAF,0.9113117982327972,1.1466842172319722,44.10820813771518,125,CAF,0.9026540569833802,1.1466842172319722,44.1104303599374,both,1,-0.008657741249416984,0.0,0.0022222222222225696
125,Niger,CAF,0.9867359125863232,1.232351216389704,44.13317683881064,126,CAF,0.9773616191455424,1.232351216389704,44.09317683881064,both,-1,-0.009374293440780779,0.0,-0.03999999999999915
127,Liberia,CAF,0.929215525619752,1.1696517689927983,44.10046948356807,127,CAF,0.9203876934756302,1.1696517689927983,44.05507824726134,both,0,-0.00882783214412175,0.0,-0.04539123630672748
128,Swaziland,CAF,0.8212897197046747,1.0551489320276533,44.02653364632238,128,CAF,0.8134872157781393,1.0551489320276533,44.012402190923325,both,0,-0.007802503926535365,0.0,-0.014131455399052584
129,Andorra,UEFA,0.4868884693923039,0.6781081613236571,43.930234741784034,129,UEFA,0.4822628797823617,0.6781081613236571,43.99878716744914,both,0,-0.004625589609942193,0.0,0.06855242566510356
