rank,name,confed,off,def,spi
90,Chile,CONMEBOL,1.0682800783902229,0.8891173990409869,49.24530894308943
91,Comoros,CAF,1.1803756424810188,1.0208709870167072,49.12130081300813
92,Finland,UEFA,1.2638378347082608,1.13136819644728,48.82531707317073
93,China PR,AFC,1.0522345597672984,0.9345977162051216,48.49964227642276
94,Kuwait,AFC,1.32261572282507,1.2387099016390883,48.297772357723574
95,Serbia,UEFA,1.07491347069502,0.9761581665348362,48.2950325203252
96,Guatemala,CONCACAF,1.4259289256682166,1.3492982042585353,48.24673983739837
97,Armenia,UEFA,1.3097538717925716,1.2482854149858704,48.01716260162601
98,Iraq,AFC,1.1244872221246285,1.0533352134675351,47.988
99,Kyrgyzstan,AFC,1.5693613371732702,1.5424421225627416,47.78066666666667
100,Azerbaijan,UEFA,1.231421644179651,1.1922177776867493,47.70574796747968
101,Moldova,UEFA,1.242684509402262,1.259510178345885,47.04104065040651
102,Lithuania,UEFA,0.9450359257166724,0.9530256194977316,46.85073170731708
103,Oman,AFC,0.9193259619969142,0.9457148313270468,46.60710569105691
104,Peru,CONMEBOL,0.8018082598779049,0.8179717703412429,46.60308943089431
105,Latvia,UEFA,0.9248052450315212,1.0123472615347309,45.86375609756097
106,Dominican Republic,CONCACAF,0.888550925752282,0.996302888138837,45.604780487804874
107,Chad,CAF,1.053238845641633,1.1759290154564288,45.58450406504065
108,Zambia,CAF,0.9994480117658332,1.1245205860263772,45.52710569105691
109,Angola,CAF,1.099806624666617,1.2569742205819872,45.2829837398374
110,Honduras,CONCACAF,0.6805375400579586,0.8040216465215796,45.112195121951224
111,Kazakhstan,UEFA,1.020187799852286,1.184859794309348,45.08340650406504
112,Indonesia,AFC,0.7661118873928331,0.9116326826781744,44.96938211382114
113,Ethiopia,CAF,0.970545164017597,1.1703955071849546,44.60662601626016
114,Jamaica,CONCACAF,0.9364960951695428,1.134451874903056,44.57656910569106
115,Bulgaria,UEFA,0.985478469915167,1.237813722803779,44.03768292682926
116,Malawi,CAF,0.7755651699003654,1.0016273056800973,44.010308943089434
