team,xG,xGA,matches
Brazil,2.5471583554991484,0.5498549941844474,54.0
Argentina,2.713174703740239,0.3492213831307262,60.0
Uruguay,1.7966466305743647,0.4986053765904857,56.0
Colombia,2.2292719328016855,0.5453531481388241,56.0
Chile,1.416421612980521,0.6425660038923019,53.0
Ecuador,1.8690198429832532,0.5709074463846332,57.0
Venezuela,1.9070144234707753,0.7246119198555324,49.0
Peru,1.498493646219672,0.6438774626995604,54.0
Paraguay,1.4200244232900556,0.6366178401273238,48.0
Bolivia,1.575505136461757,0.7528555463864337,49.0
