team,xG,xGA,matches
Spain,2.5433767584318074,0.5643713682380692,57.0
Belgium,2.2453608595914973,0.6245339654996918,52.0
Netherlands,2.593979935529643,0.6382917735498188,54.0
France,2.475536960683234,0.5855879532586685,56.0
Italy,2.3768336773198,0.672151403622465,53.0
England,2.2775792006298006,0.5203963035671281,58.0
Germany,2.483323646597801,0.744508560885613,53.0
Portugal,2.1051989585919313,0.5674736599351335,55.0
Switzerland,2.1406762913867854,0.7883227665897747,54.0
Denmark,2.0904545165205555,0.6549087121475059,52.0
Croatia,2.159922976005524,0.6584867789541109,54.0
Sweden,1.9551565001035258,0.8083232066457398,48.0
Serbia,1.9763278262952442,0.7620894327111353,46.0
Czech Republic,1.9554426899984885,0.8667178331393042,49.0
Austria,2.0940146118704814,0.8107237027921335,49.0
Russia,1.497903540035323,0.5308806576321276,27.0
Poland,2.1743989995567694,0.8209404038390749,50.0
Wales,1.6857229660954978,0.7917233968222195,47.0
Norway,1.8906866065946135,0.7767955500200032,41.0
Turkey,1.965782123571989,0.8426660690531879,50.0
Greece,1.7187016285469725,0.6582295739141604,41.0
Ukraine,1.9800332974380415,0.7960698433061923,47.0
Bosnia and Herzegovina,1.4078954085524618,0.9037479172383177,39.0
Scotland,1.9880921092564985,0.6797832521124006,47.0
Israel,1.892700752210266,1.0507932765962913,39.0
Romania,1.328787334176065,0.7717784709777822,45.0
Finland,1.413575313615515,0.9009066162339784,46.0
Hungary,1.8176536334561992,0.7032336274440256,47.0
Slovenia,1.753771737006107,0.7542241087363268,46.0
Northern Ireland,1.1515909935298816,0.8361843077618732,39.0
Iceland,1.668737663723261,0.910996964993715,50.0
Republic of Ireland,1.4579368988120565,0.8307319166232231,41.0
North Macedonia,1.4144527884526934,0.8493809292041213,45.0
Georgia,1.6972276363104475,0.7966391579279252,43.0
Slovakia,1.5913251775803523,0.7728739415128537,48.0
Albania,1.4817885949083713,0.7356756596188074,44.0
Montenegro,1.391657449078694,0.8813942024590424,41.0
Armenia,1.2748402372332133,1.1771275058656154,41.0
Kosovo,1.3374830195144605,0.9682801757423535,42.0
Belarus,0.9164055557551196,0.9339302499250031,40.0
Bulgaria,1.3775168093804446,0.9437726800425643,42.0
Luxembourg,1.0909646368854904,0.9115205258742066,41.0
Azerbaijan,1.1503175114650008,1.0740671837802307,41.0
Cyprus,0.9078863478715673,1.0826970195997538,41.0
Latvia,0.9835849822889969,1.1259742139175866,42.0
Kazakhstan,1.1482044721271984,1.0186253103365437,41.0
Estonia,1.0810043079505343,0.9292740780569017,46.0
Lithuania,0.8582230678200974,1.149999453049782,42.0
Faroe Islands,0.8555519343861507,1.0475461361096357,41.0
Moldova,0.9692350972904442,1.0298782043254295,42.0
Malta,0.8021755377095267,0.8611724266854569,40.0
Liechtenstein,0.18351631611917152,1.013933586667757,40.0
Gibraltar,0.41507251254995675,0.9373843701270349,41.0
Andorra,0.48226287978236176,0.6781081613236571,41.0
San Marino,0.3546076898098789,0.6140743054943587,41.0
