team,xG,xGA,matches,confed
Argentina,0.001690208387828,0.995335579165587,0.0,CONMEBOL
Spain,1.0188333769291131,0.0016512263758771,0.0,UEFA
France,0.9952916557677216,1.012743982273975,0.0,UEFA
England,1.0047083442322784,1.004664420834413,0.0,UEFA
Brazil,2.421623022696741,0.6025587996116498,0.0,CONMEBOL
Netherlands,2.412776015267747,0.7118343227974352,0.0,UEFA
Colombia,2.1068643192111063,0.5237148445125924,0.0,CONMEBOL
Italy,2.2004062156633126,0.633872470950015,0.0,UEFA
Germany,2.3220822840600825,0.788828950854603,0.0,UEFA
Belgium,2.160119148424173,0.6845596878739513,0.0,UEFA
Portugal,2.023193151421101,0.6219042450696811,0.0,UEFA
Croatia,2.087386003225501,0.69687158151138,0.0,UEFA
Denmark,2.003543278774311,0.6433761759223402,0.0,UEFA
Switzerland,2.107346055774737,0.7415294443091169,0.0,UEFA
Mexico,1.8383782708354093,0.5228497060297586,0.0,CONCACAF
Morocco,1.784114277775373,0.4910098523249136,0.0,CAF
United States,2.015221281841977,0.7204284906391177,0.0,CONCACAF
Japan,1.882174588415672,0.6703659909410817,0.0,AFC
Norway,2.0329619290986485,0.8085549610495388,0.0,UEFA
Poland,2.0796978243672366,0.8582826284657689,0.0,UEFA
Uruguay,1.651950133497907,0.5388061318842664,0.0,CONMEBOL
Ukraine,1.9685192009014596,0.8176429186662942,0.0,UEFA
Ecuador,1.690246474081649,0.587510280512994,0.0,CONMEBOL
Austria,1.9146817500473143,0.8136207081146116,0.0,UEFA
Hungary,1.8042984815095,0.7253020519891739,0.0,UEFA
Turkey,1.9102747955914685,0.8285233689031555,0.0,UEFA
Sweden,1.956586164243341,0.8943036512926491,0.0,UEFA
Canada,1.6890275307210714,0.6606679327163955,0.0,CONCACAF
Senegal,1.7354124806964473,0.7142065858091978,0.0,CAF
Scotland,1.7663497991505823,0.7429475829342033,0.0,UEFA
Czech Republic,1.8743649748123603,0.8669438611859829,0.0,UEFA
Venezuela,1.697844662643753,0.7256121585721962,0.0,CONMEBOL
Paraguay,1.5462212530413133,0.6259610301179113,0.0,CONMEBOL
Greece,1.595743731446899,0.7087451154781665,0.0,UEFA
Serbia,1.7025803337165768,0.8194235027529182,0.0,UEFA
Egypt,1.617581004188236,0.7537254193461077,0.0,CAF
South Korea,1.555055707400532,0.7128096179971,0.0,AFC
Algeria,1.619038817383713,0.7795063418232264,0.0,CAF
Australia,1.5359431775383765,0.715365011029244,0.0,AFC
Georgia,1.6259015896628657,0.8030754924586678,0.0,UEFA
Slovakia,1.582862830613846,0.7624562233508797,0.0,UEFA
