rank_old,name,confed_old,off_old,def_old,spi_old,rank_new,confed_new,off_new,def_new,spi_new,_merge,rank_change,off_change,def_change,spi_change
106,Mozambique,CAF,1.033116514710157,1.0850550432329438,45.73931707317073,106,CAF,1.013959368978429,1.1006135466633349,45.50122764227642,both,0,-0.01915714573172811,0.015558503430391113,-0.23808943089431267
105,Moldova,UEFA,0.98982458278097,1.023137670535955,45.885813008130086,107,UEFA,1.0082782083091142,1.1058588998601724,45.3800081300813,both,-2,0.018453625528144224,0.08272122932421744,-0.5058048780487852
87,Azerbaijan,UEFA,1.136430583070182,1.0280192312332632,47.75865040650407,108,UEFA,1.072720338321651,1.1891832194749496,45.26890243902439,both,-21,-0.06371024474853093,0.16116398824168643,-2.48974796747968
110,Kenya,CAF,0.9644956563991955,1.0784717606223704,44.913796747967474,109,CAF,0.9780544070059838,1.100979368214692,45.05588617886179,both,1,0.013558750606788239,0.02250760759232162,0.14208943089431614
104,Niger,CAF,1.0719534380837672,1.112632798413398,45.90680487804878,110,CAF,0.981817734218129,1.1098521099581966,45.00760975609756,both,-6,-0.09013570386563818,-0.0027806884552012967,-0.8991951219512231
108,Sierra Leone,CAF,1.0136945291712491,1.1046609104080167,45.24557723577236,111,CAF,1.0108442511299751,1.1516642948095477,44.88437398373984,both,-3,-0.0028502780412740236,0.04700338440153096,-0.36120325203251724
114,Zimbabwe,CAF,0.9978718082770764,1.1576141670469553,44.40731707317073,112,CAF,0.978811179605822,1.1186005833763952,44.858975609756094,both,2,-0.019060628671254465,-0.03901358367056007,0.4516585365853629
117,Suriname,CONCACAF,0.8559551931409588,1.0321025799162076,44.04860975609756,113,CONCACAF,0.9146055896384916,1.0570650878838397,44.73261788617886,both,4,0.058650396497532786,0.024962507967632108,0.6840081300812955
133,Rwanda,CAF,0.7769429212306362,1.0206168532251232,43.04874796747968,114,CAF,0.8284740748924367,0.9605955344391904,44.72560162601626,both,19,0.0515311536618005,-0.060021318785932753,1.6768536585365794
112,Libya,CAF,0.9147344117967984,1.0440477260860035,44.66002439024391,115,CAF,0.9107159600338052,1.0613993396102137,44.62319512195121,both,-3,-0.004018451762993203,0.01735161352421022,-0.03682926829269917
113,Botswana,CAF,0.9027824003766154,1.036660405896816,44.570398373983735,116,CAF,0.8890120602150959,1.056991965175746,44.402284552845536,both,-3,-0.013770340161519457,0.020331559278929934,-0.16811382113819917
116,Syria,AFC,0.8361115303009703,0.9919483274877956,44.21226829268293,117,AFC,0.8462561720825477,1.0235191432464343,44.24079674796748,both,-1,0.010144641781577368,0.03157081575863874,0.028528455284551058
111,Latvia,UEFA,0.9331822208305324,1.0497343249441566,44.86841463414634,118,UEFA,0.9208279597380952,1.1166983428939297,44.1089268292683,both,-7,-0.012354261092437202,0.06696401794977302,-0.7594878048780416
118,Madagascar,CAF,1.0108270743506025,1.2039357950377143,44.04268292682927,119,CAF,1.0155830400887669,1.2260714835646518,44.074951219512194,both,-1,0.004755965738164392,0.02213568852693748,0.03226829268292164
122,Indonesia,AFC,0.6078421694608943,0.7797291538836184,43.62942276422764,120,AFC,0.6067874169292282,0.7660818860593487,44.01345528455284,both,2,-0.0010547525316660922,-0.013647267824269727,0.3840325203251993
121,Congo,CAF,1.0702967762302171,1.296262048205711,43.78590243902439,121,CAF,1.076650002267534,1.313492401809737,43.84494308943089,both,0,0.006353226037316917,0.017230353604025916,0.05904065040650153
124,Lithuania,UEFA,0.8414034521982616,1.0565741678041307,43.54392682926829,122,UEFA,0.8545477043059179,1.0694566274066502,43.77922764227642,both,2,0.01314425210765624,0.012882459602519436,0.23530081300813066
