rank,name,confed,off,def,spi
85,Luxembourg,UEFA,1.1008152681498615,0.9115779439681232,49.497936137071655
86,Cape Verde Islands,CAF,1.11312517547994,0.9295424319901782,49.42441588785047
87,Estonia,UEFA,1.0912137947618643,0.9305513969754124,49.16092679127726
88,Kazakhstan,UEFA,1.1583690017718276,1.019888734116292,48.95190031152648
89,Uganda,CAF,1.1297641810328876,0.9911967449138748,48.93401869158878
90,Togo,CAF,1.2751606583696988,1.1481581779688466,48.82784267912773
91,Oman,AFC,1.120789817724371,0.996289780188676,48.725919003115266
92,Benin,CAF,1.266120265020748,1.1533845931220663,48.71138629283489
93,Armenia,UEFA,1.2862480806426906,1.1770271543141273,48.67867601246106
94,French Guiana,CONCACAF,0.7717383717375669,0.645578111469005,48.507741433021806
95,Azerbaijan,UEFA,1.160585047907753,1.074250845541571,48.30336448598131
96,United Arab Emirates,AFC,1.1689591735553428,1.086376495011053,48.27641744548286
97,Angola,CAF,1.0746580676066226,1.001099420054787,48.09358255451714
98,Gambia,CAF,1.1704421572649903,1.107660205531658,48.061129283489095
99,Guatemala,CONCACAF,0.9602084056281234,0.8915590707408971,47.93288940809969
100,Mauritania,CAF,1.0064605206752366,0.943277276173216,47.910926791277255
101,Iraq,AFC,1.038856695680508,1.006459969096869,47.608995327102804
102,Botswana,CAF,1.020512778507997,0.9904219218363264,47.555210280373835
103,Mozambique,CAF,1.1095958978433793,1.10505874450931,47.3106308411215
104,Zimbabwe,CAF,1.098105385184866,1.092974362946987,47.292032710280374
105,Belarus,UEFA,0.924898726593935,0.9336465768369432,46.97323987538941
106,Kenya,CAF,1.1159346072100038,1.1503027947647522,46.851931464174456
107,Sierra Leone,CAF,1.0518312794500515,1.0979483527114795,46.6328816199377
108,Palestine,AFC,0.8628745491205084,0.8972519324750526,46.589852024922116
109,Moldova,UEFA,0.9786987838203274,1.030860638312512,46.53378504672897
110,Sudan,CAF,0.8262734604534264,0.8708279176911508,46.4895015576324
111,Central African Republic,CAF,1.0650158236377991,1.1301992437469226,46.46580996884735
112,Malta,UEFA,0.809837907179468,0.8618505950812307,46.33306853582555
113,Tanzania,CAF,0.8883669303718033,0.9593139100685762,46.19532710280374
114,Rwanda,CAF,0.9359780825816516,1.034142032412567,45.8992445482866
115,Guinea-Bissau,CAF,0.9811816255277704,1.0907468540418,45.85487538940809
116,El Salvador,CONCACAF,0.8810646128845991,0.985787442010146,45.808177570093456
117,Martinique,CONCACAF,0.9839016333238816,1.1186134408368658,45.563208722741436
118,Latvia,UEFA,0.9935394793247632,1.1273468782942309,45.55730529595015
119,Bahrain,AFC,0.9220596499113368,1.084871995991305,45.158426791277265
120,Cyprus,UEFA,0.9159464485831263,1.083148842085625,45.09390965732087
121,North Korea,AFC,1.0319328217974968,1.2270043242659645,44.952609034267915
122,Congo,CAF,1.1181988110613887,1.3303839791657144,44.85063084112149
123,Faroe Islands,UEFA,0.8636853513132786,1.0493961945442143,44.79561526479751
124,Indonesia,AFC,0.6216584700795164,0.8030549231337706,44.48147975077881
125,Malawi,CAF,0.910865742189499,1.1465543253693455,44.28464953271028
126,Liberia,CAF,0.9289228244309536,1.169480685262564,44.246557632398755
127,Niger,CAF,0.9862474685412694,1.2346874252193123,44.22968068535826
128,Swaziland,CAF,0.8209986203474063,1.0567390002547274,44.1292445482866
129,Andorra,UEFA,0.4870635776220952,0.679904673120487,44.08429127725857
130,Trinidad and Tobago,CONCACAF,0.8706702682761673,1.1322852006105006,43.94852024922118
131,Libya,CAF,0.962618134547683,1.2435843552593815,43.88458722741433
132,Ethiopia,CAF,0.9184055025212652,1.196691155874387,43.79321651090343
133,Syria,AFC,0.8404782439474674,1.1190259927099482,43.67101246105919
134,Lithuania,UEFA,0.8663104177979417,1.1512450664482503,43.624844236760126
135,China PR,AFC,0.9016394399222952,1.2074533608044609,43.48451713395639
136,San Marino,UEFA,0.3582327601720759,0.6159514513091564,42.969532710280376
137,Haiti,CONCACAF,1.0138226908888834,1.4206381842959863,42.51475077881619
138,Tajikistan,AFC,0.5676508420784803,0.9156802536844516,42.36129283489096
139,Suriname,CONCACAF,0.7483621328730328,1.137834606100465,42.249727414330216
140,Somalia,CAF,0.5758631226356523,0.9504503067030546,42.05197819314642
141,Nicaragua,CONCACAF,0.7843853763392857,1.1999099892049911,42.02028816199377
142,South Sudan,CAF,0.7493572733221788,1.181072407912052,41.766152647975076
143,Lesotho,CAF,0.7340632347366868,1.1695549200330986,41.6827414330218
144,Madagascar,CAF,0.874920191471288,1.3359631081721492,41.66564641744549
145,Chinese Taipei,AFC,0.3105066994669186,0.6969891041205739,41.27275700934579
146,Kyrgyzstan,AFC,0.8590327386319614,1.3745039283056395,41.05647196261682
147,Djibouti,CAF,0.6715432278899511,1.168658631500702,40.84844236760125
148,Cuba,CONCACAF,0.6725517536112654,1.2025178091302946,40.526339563862926
149,Gibraltar,UEFA,0.419143654523105,0.9391489277628,39.987928348909655
150,Burundi,CAF,0.7638807079818002,1.387445899057708,39.66017912772586
151,Timor-Leste,AFC,0.0276891622331334,2.6367522703327007,39.293528037383176
153,Kuwait,AFC,0.6792973479560328,1.3662066485562812,38.78132398753895
154,Dominican Republic,CONCACAF,0.7164244064769815,1.4423714912287124,38.46339563862928
