rank,name,confed,off,def,spi
1,Spain,UEFA,2.7443401776395726,0.4620084952670452,72.31583739837399
2,England,UEFA,2.187686751691134,0.187611025061881,70.7539837398374
3,France,UEFA,2.625073418383068,0.6432854194299562,69.21765040650408
4,Switzerland,UEFA,2.3765643598586763,0.4669278403808025,69.08969105691057
5,South Korea,AFC,2.051268565794209,0.3455487840288864,67.45230894308943
6,Argentina,CONMEBOL,2.058661038947033,0.397346923648422,66.86406504065042
7,Colombia,CONMEBOL,2.060754665332869,0.4581911362185942,66.14176422764227
8,Brazil,CONMEBOL,1.9514949164860405,0.4694270081259273,64.8480162601626
9,Senegal,CAF,2.0713683268873324,0.5686782291480006,64.83469918699187
10,Norway,UEFA,2.208325123215109,0.6859453476262284,64.77989430894308
11,Netherlands,UEFA,2.097408362278532,0.6045119771501029,64.64270731707316
12,Kosovo,UEFA,2.001088156049267,0.6332590598318839,63.28577235772358
13,Denmark,UEFA,2.031783283694617,0.7191598454498641,62.565943089430895
14,Morocco,CAF,1.56153796859142,0.3218128537500432,62.54427642276422
15,Italy,UEFA,2.015967637999019,0.7331165946327796,62.21519512195122
16,Portugal,UEFA,2.2879967439633213,0.9678553375009054,62.136406504065036
17,Mexico,CONCACAF,1.784809373001958,0.5771517343604208,61.69552845528455
18,Germany,UEFA,1.8722627382778547,0.6768319309212337,61.38673170731707
19,Poland,UEFA,2.148152363516137,0.9393682970265128,61.09569918699187
20,Ecuador,CONMEBOL,1.3786676329238614,0.2821733584222525,60.982569105691056
21,Australia,AFC,1.9258093906806952,0.7679686153478963,60.84441463414635
22,Paraguay,CONMEBOL,1.827741258014154,0.688222501397397,60.758585365853655
23,Congo DR,CAF,1.8989884407295707,0.7607564168860526,60.62515447154472
24,Hungary,UEFA,2.163053142968089,1.0038130513741326,60.47747967479674
25,Northern Ireland,UEFA,1.9046861100146268,0.7931970580554564,60.321886178861796
26,Rep of Ireland,UEFA,1.8774174084594577,0.7828083529864158,60.155317073170735
27,Iceland,UEFA,1.980747300611676,0.8876170080872803,59.93786991869919
28,Canada,CONCACAF,1.4791375284481203,0.4558413962428133,59.832821138211386
29,Turkey,UEFA,2.1055045472955696,1.0178166137743154,59.76104065040651
30,Scotland,UEFA,1.9782475180516357,0.9044331124263532,59.73785365853659
31,Croatia,UEFA,1.6732579065238329,0.6541052530878366,59.477617886178855
32,Czech Republic,UEFA,1.5753904633383593,0.5735436230647708,59.407910569105695
33,USA,CONCACAF,2.0929703549364342,1.054837015477059,59.1528943089431
34,Japan,AFC,1.6276144140216942,0.6490942018698191,59.05533333333334
35,Greece,UEFA,1.9265050194447657,0.9648007316777044,58.43510569105691
36,Madagascar,CAF,1.8762016122718523,0.9348600394231064,58.25371544715448
37,Uzbekistan,AFC,1.3371074253104314,0.4487361952682881,58.23857723577236
38,Nigeria,CAF,1.8654434759617375,0.9391786538064302,58.08340650406504
