rank,name,confed,off,def,spi
166,Montserrat,CONCACAF,0.5039927515335189,1.51032333258455,34.18931707317073
167,Guyana,CONCACAF,0.5421072977941516,1.6116966349170625,33.659951219512195
168,Bermuda,CONCACAF,0.670307037548872,1.8135721850065976,33.35755284552845
169,Seychelles,CAF,0.203298534133278,1.191018483062146,33.267682926829266
170,Afghanistan,AFC,0.2032430716700607,1.2099666677925538,33.06353658536585
171,Papua New Guinea,OFC,0.3434921649758615,1.4170469055633603,32.90831707317073
172,Bangladesh,AFC,0.1274807979443712,1.127082319185032,32.83426829268293
173,Cambodia,AFC,0.1438564708966584,1.198102368093676,32.2860487804878
174,New Caledonia,OFC,0.406827678435991,1.616222703877228,31.850723577235772
175,St. Vincent and the Grenadines,CONCACAF,0.4737694966315632,1.7067392832849086,31.83358536585366
176,Yemen,AFC,0.2264013228814026,1.3929497635835189,31.526235772357726
177,Nepal,AFC,0.1048224208653229,1.2371224444113045,31.330634146341463
178,Puerto Rico,CONCACAF,0.3539748918361516,1.604853546391986,31.22140650406504
179,Bonaire,CONCACAF,0.0686238607785972,1.2631593587169432,30.535186991869917
180,British Virgin Islands,CONCACAF,0.1054131189148132,1.3259492148726113,30.454325203252036
181,Singapore,AFC,0.2638683364318844,1.558139056064417,30.409658536585365
182,St. Martin,CONCACAF,0.1444495772817607,1.4464630990261922,29.815048780487803
183,Sri Lanka,AFC,0.0729747284489113,1.410155266568386,29.15860162601626
184,Solomon Islands,OFC,0.3867383890414734,1.917300034513688,28.737959349593496
185,Vanuatu,OFC,0.2253370152391602,1.7325501196994215,28.278430894308944
186,Myanmar,AFC,0.2111644828999991,1.7194025245538511,28.232065040650404
187,Maldives,AFC,0.038671681838147,1.4602324732989589,28.169829268292684
188,Aruba,CONCACAF,0.2058487249878008,1.760448068793354,27.79649593495935
189,Dominica,CONCACAF,0.2127841646722705,1.7834300399275638,27.649089430894307
190,Fiji,OFC,0.3012782637493215,2.0586226943029406,26.46330894308943
191,Belize,CONCACAF,0.2093653140828187,1.9907767596421115,25.814617886178866
192,Antigua and Barbuda,CONCACAF,0.2373978236150593,2.074065921875385,25.50358536585366
193,Philippines,AFC,0.2077363228792455,2.152362761738375,24.44107317073171
194,Bahamas,CONCACAF,0.2193645640315158,2.179176349368328,24.42133333333333
195,Barbados,CONCACAF,0.2913200370029724,2.3271332300695846,24.13547967479675
196,Cayman Islands,CONCACAF,0.1102959423271467,2.176353516421441,23.04752032520325
197,St. Lucia,CONCACAF,0.2514020986791141,2.433956858613378,22.848682926829266
198,St. Kitts and Nevis,CONCACAF,0.1606486490383301,2.4482684897611287,21.66529268292683
199,Anguilla,CONCACAF,0.0374641494750705,2.406149517654807,20.496317073170733
200,Sint Maarten,CONCACAF,0.129552512374794,2.656690814285577,19.888447154471546
201,Laos,AFC,0.0647641530130458,2.581929246358772,19.646569105691057
202,Brunei,AFC,0.0437041410061879,2.587662277136312,19.36686991869919
203,Turks and Caicos Islands,CONCACAF,0.0051379293459929,2.553829713509548,19.123878048780487
204,Timor-Leste,AFC,0.0215179032270122,2.590342817590653,19.075536585365853
205,Bhutan,AFC,0.0406064087498595,2.651733031246976,18.918845528455286
206,US Virgin Islands,CONCACAF,0.0188880777597541,2.6208582182672826,18.872747967479675
