rank_old,name,confed_old,off_old,def_old,spi_old,rank_new,confed_new,off_new,def_new,spi_new,_merge,rank_change,off_change,def_change,spi_change
4,Switzerland,UEFA,2.3765643598586763,0.4669278403808025,69.03875609756098,12,UEFA,2.0901526846102225,0.701170758196153,62.9280081300813,both,-8,-0.2864116752484538,0.23424291781535056,-6.110747967479675
31,Croatia,UEFA,1.6732579065238329,0.6541052530878366,59.447918699186985,13,UEFA,1.994583917224244,0.6273256781042911,62.84308130081301,both,18,0.3213260107004112,-0.02677957498354555,3.3951626016260263
14,Denmark,UEFA,2.031783283694617,0.7191598454498641,62.53540650406504,14,UEFA,1.994885297174354,0.6355973012227171,62.76505691056911,both,0,-0.03689798652026299,-0.08356254422714704,0.22965040650407076
13,Morocco,CAF,1.56153796859142,0.3218128537500432,62.5369105691057,15,CAF,1.6791325245762865,0.416412081537811,62.15540650406505,both,-2,0.11759455598486657,0.0945992277877678,-0.3815040650406516
19,Poland,UEFA,2.148152363516137,0.9393682970265128,61.11332520325203,16,UEFA,2.0766902970370933,0.8044617581880122,61.53368292682927,both,3,-0.07146206647904352,-0.13490653883850057,0.42035772357724
33,USA,CONCACAF,2.0929703549364342,1.054837015477059,59.12760162601626,17,CONCACAF,1.9208636894877649,0.6774709202371725,61.49621951219512,both,16,-0.17210666544866937,-0.3773660952398865,2.3686178861788605
20,Ecuador,CONMEBOL,1.3786676329238614,0.2821733584222525,60.97678048780488,18,CONMEBOL,1.711999148235941,0.4989456023863029,61.437333333333335,both,2,0.3333315153120795,0.21677224396405043,0.4605528455284542
29,Scotland,UEFA,1.978247518051636,0.9044331124263532,59.72652032520326,19,UEFA,1.90506155872554,0.6883463389429653,61.15017073170732,both,10,-0.07318595932609595,-0.2160867734833879,1.4236504065040592
41,Uruguay,CONMEBOL,1.3454853337582944,0.4957505640356491,57.690203252032525,20,CONMEBOL,1.6504817511230343,0.475302056595505,61.046040650406496,both,21,0.3049964173647399,-0.020448507440144092,3.3558373983739713
17,Mexico,CONCACAF,1.784809373001958,0.5771517343604208,61.69815447154471,21,CONCACAF,1.7103890500597243,0.5531660017005218,60.69866666666667,both,-4,-0.07442032294223377,-0.023985732659899006,-0.9994878048780436
10,Norway,UEFA,2.208325123215109,0.6859453476262284,64.72063414634147,22,UEFA,1.8710070556133425,0.7244759950107744,60.300300813008135,both,-12,-0.33731806760176664,0.038530647384546035,-4.420333333333332
50,Austria,UEFA,1.632464760772753,0.8962397243848303,55.96992682926829,23,UEFA,1.925730398209912,0.788801525521172,60.11073170731708,both,27,0.29326563743715917,-0.10743819886365835,4.14080487804879
24,Hungary,UEFA,2.163053142968089,1.0038130513741326,60.4869674796748,24,UEFA,1.8052232027545,0.7244539260468753,59.59613821138211,both,0,-0.35782994021358894,-0.27935912532725726,-0.8908292682926913
30,Turkey,UEFA,2.1055045472955696,1.0178166137743154,59.69943089430895,25,UEFA,1.9087676049093336,0.8343396065435746,59.36285365853659,both,5,-0.19673694238623596,-0.18347700723074079,-0.33657723577236
34,Japan,AFC,1.6276144140216942,0.6490942018698191,59.00099186991871,26,AFC,1.7290298276974183,0.687002139539272,59.2080406504065,both,8,0.10141541367572415,0.037907937669452885,0.20704878048779563
54,Ukraine,UEFA,1.88446725154041,1.175106576683382,55.51372357723577,27,UEFA,1.880461676934467,0.8304162772327252,59.08255284552845,both,27,-0.004005574605942863,-0.34469029945065677,3.5688292682926743
32,Czech Republic,UEFA,1.5753904633383593,0.5735436230647708,59.424195121951215,28,UEFA,1.807524037320657,0.7745267499368117,58.96836585365853,both,4,0.23213357398229761,0.2009831268720409,-0.4558292682926819
5,South Korea,AFC,2.051268565794209,0.3455487840288864,67.44729268292683,29,AFC,1.6631547558978492,0.6523736332660333,58.90619512195122,both,-24,-0.3881138098963599,0.30682484923714687,-8.541097560975608
