team,xG,xGA,matches
Algeria,1.590914236469749,0.7389914417250928,83.0
Angola,1.099806624666617,1.2569742205819872,57.0
Benin,1.0905469756267208,0.8472564137525115,49.0
Botswana,0.6272923687157108,1.4930232398601508,44.0
Burkina Faso,1.27990973125422,0.8764692551235175,69.0
Burundi,0.13811023114035578,0.9348050545198365,32.0
Cameroon,1.2840683764217848,0.9186686000634698,62.0
Cape Verde,1.2868360051984167,0.7094372256267328,62.0
Central African Republic,0.6329444688683212,1.754734312213908,37.0
Chad,1.053238845641633,1.1759290154564288,25.0
Comoros,1.1803756424810188,1.0208709870167072,58.0
Congo,1.1725648437480074,1.5286793093496165,29.0
DR Congo,1.8145781267540853,0.7728078971344047,64.0
Djibouti,0.37524992292220427,1.5624451148360494,26.0
Egypt,1.2736992124786672,0.9612068459802137,79.0
Equatorial Guinea,0.9325490292244308,1.681834338026918,54.0
Eswatini,0.4820498340659356,1.7259412246998043,44.0
Ethiopia,0.970545164017597,1.1703955071849546,44.0
Gabon,1.467160958360888,1.1201998718912767,47.0
Gambia,1.4165160297875588,1.2437405477040795,45.0
Ghana,1.4454619129559596,0.7583651185045542,64.0
Guinea,1.1790840117108237,0.8858755837867471,57.0
Guinea-Bissau,0.5732850021981413,1.3439070787289304,44.0
Ivory Coast,1.4753258687864048,0.5904751080099607,68.0
Kenya,0.7326739864422598,1.0462160334673007,37.0
Lesotho,0.6221148188293614,0.9773058030528633,47.0
Liberia,1.18213243130802,1.462425140480918,44.0
Libya,0.9443063022835604,0.3693755419494265,46.0
Madagascar,1.7799937912609494,0.9788635220689237,42.0
Malawi,0.7755651699003654,1.0016273056800973,53.0
Mali,1.3136541154037837,1.1255255604019467,56.0
Mauritania,0.47721335653750674,0.8746043073534837,60.0
Mauritius,0.4820498340659356,1.2951750607018115,32.0
Morocco,1.6356433572399263,0.37896255588074984,89.0
Mozambique,0.9751954898086709,1.2294045415850918,62.0
Namibia,0.7311847198585592,1.476488230168947,46.0
Niger,1.4413604474505568,0.9700604454816387,49.0
Nigeria,1.870375155601738,0.9345061075685773,69.0
Rwanda,0.43479937592731766,1.132358570377644,40.0
Senegal,2.0428490630935716,0.5956417401343526,83.0
Seychelles,0.00340635094916552,1.6202097027666191,30.0
Sierra Leone,1.1404339940796977,1.5321044399693884,42.0
Somalia,0.282575247720658,1.1329011907132798,20.0
South Africa,1.3650706931359726,0.8904362606255329,76.0
South Sudan,0.40803012604596034,0.9814515285629279,32.0
Sudan,0.6291397671691031,1.1990407990630951,58.0
São Tomé and Príncipe,0.8694169715683111,1.2352914479367012,20.0
Tanzania,0.9648085981566518,1.4285831506687332,50.0
Togo,0.5211888868350085,0.9246571836766555,41.0
Tunisia,1.653717126412306,0.9637166085689322,81.0
Uganda,1.4746970984114283,1.0716432854022875,51.0
Zambia,0.9994480117658333,1.1245205860263772,58.0
Zimbabwe,0.9287494064378059,1.2980700981095759,40.0
