team,xG,xGA,matches
New Zealand,1.210193435018659,1.5110193005270407,7.0
New Caledonia,0.0024752356356011183,2.2117924565457647,1.0
Vanuatu,0.2453296249202413,1.5431657054643928,1.0
Solomon Islands,0.5928092651678413,2.8370273624277367,2.0
Fiji,0.4385831113207456,0.8631984541568265,1.0
Papua New Guinea,0.040437269051076,0.3174111508440385,0.0
