team,confed,off,def,spi
Albania,UEFA,1.4960010632862657,0.7356756596188074,56.35786384976525
Cameroon,CAF,1.6067310424295278,0.8442433373727791,56.32639280125196
Tunisia,CAF,1.2600407720479148,0.5716136459104941,55.622769953051645
Rep of Ireland,UEFA,1.4719205953680503,0.8307319166232231,54.93428012519562
Nigeria,CAF,1.5214939487135426,0.9242564254771756,54.35437402190924
Ivory Coast,CAF,1.4450854060451075,0.853504536798317,54.321025039123626
North Macedonia,UEFA,1.428019410302115,0.8493809292041213,54.14876369327074
Congo DR,CAF,1.358571833354965,0.7843844615635419,54.11643192488263
Romania,UEFA,1.3415323020026604,0.7717784709777822,54.071979655712056
South Africa,CAF,1.2860535819984444,0.7668097122724719,53.501893583724566
Finland,UEFA,1.427133519228357,0.9009066162339784,53.49980438184664
Montenegro,UEFA,1.405005431075488,0.8813942024590424,53.49295774647887
Qatar,AFC,1.5254837103506889,0.998857612600948,53.478528951486695
Costa Rica,CONCACAF,1.3184513167489291,0.7972975202944752,53.47352112676057
Bosnia and Herzegovina,UEFA,1.42139913576577,0.9037479172383176,53.44467136150235
Guadeloupe,CONCACAF,0.66656960907053,0.1591037736709782,53.43228482003129
Uzbekistan,AFC,1.2544885394157534,0.7950222686938304,52.76300469483568
Bulgaria,UEFA,1.3907291624520026,0.9437726800425644,52.59021126760564
Burkina Faso,CAF,1.4924985918586249,1.0465896013510154,52.50809859154929
Ghana,CAF,1.3567522869974975,0.9326851835576666,52.26803599374023
Gabon,CAF,1.4298969870159697,1.0159789807883857,52.15059467918623
Kosovo,UEFA,1.350311391379473,0.9682801757423536,51.78396713615023
Jamaica,CONCACAF,1.3533461676039555,0.9727896226937172,51.746126760563385
Honduras,CONCACAF,1.2726062304598895,0.9264465397650504,51.34801251956181
Northern Ireland,UEFA,1.162636395442172,0.8361843077618732,51.09529733959312
Saudi Arabia,AFC,1.1482910972708686,0.8216283867456727,51.07699530516432
Equatorial Guinea,CAF,1.1329244008022654,0.839723588892193,50.651283255086064
Jordan,AFC,1.17002275763739,0.8780891432625811,50.63852895148669
New Zealand,OFC,1.0122018223424625,0.7244515377942826,50.56523474178404
Guinea,CAF,1.254876465993331,0.9717904898448192,50.56122848200313
Namibia,CAF,1.211458427993786,0.941965638447148,50.40791079812207
Zambia,CAF,1.3629456423399309,1.1612889785289,49.61457746478873
Comoros,CAF,1.2406109979303386,1.049302877744246,49.44439749608764
Luxembourg,UEFA,1.101428545473,0.9115205258742066,49.35709702660407
Cape Verde Islands,CAF,1.1140415683113576,0.9296389367540394,49.30366979655712
Estonia,UEFA,1.0913726827618306,0.9292740780569017,49.02300469483568
Kazakhstan,UEFA,1.1592173924638365,1.0186253103365437,48.82349765258216
Uganda,CAF,1.130381306365618,0.9908551100755354,48.772331768388106
Togo,CAF,1.2760153158037864,1.1481723105349944,48.73816118935837
Oman,AFC,1.121266367398487,0.9963580547958742,48.59687010954617
Benin,CAF,1.267455125878973,1.1531433571051932,48.55518779342723
Armenia,UEFA,1.2870677753724609,1.1771275058656154,48.50780125195618
French Guiana,CONCACAF,0.7718058014083239,0.6436976291913467,48.36950704225352
Azerbaijan,UEFA,1.161350698865964,1.0740671837802307,48.17699530516432
United Arab Emirates,AFC,1.169411831864943,1.0862746465027686,48.12074334898278
Angola,CAF,1.0755915033295964,1.001142387399052,47.94878716744914
Gambia,CAF,1.1706787569582813,1.107688001685526,47.911549295774655
Guatemala,CONCACAF,0.9606731280714276,0.8910824221338595,47.80250391236307
Mauritania,CAF,1.0069810333317275,0.9433714721586708,47.751103286384975
Iraq,AFC,1.0392162048159266,1.0064686907347595,47.42400625978091
Botswana,CAF,1.021078244920234,0.9886252638570024,47.41910015649452
Mozambique,CAF,1.1101988789595787,1.1048571961186973,47.17896713615024
Zimbabwe,CAF,1.0996632499649617,1.093306445150681,47.1737558685446
Belarus,UEFA,0.9251951935126578,0.9339302499250032,46.826220657277
Kenya,CAF,1.1167258469119734,1.1503490327631558,46.71695618153365
Palestine,AFC,0.863729998411013,0.89565531944367,46.52786384976526
Sierra Leone,CAF,1.0521309375980372,1.0969175880797808,46.477456964006265
Moldova,UEFA,0.9785314457832852,1.0298782043254295,46.39884194053208
Central African Republic,CAF,1.0661017537011988,1.1291427427582323,46.29298122065728
Sudan,CAF,0.8268460735767064,0.8707765808719493,46.26887323943662
Malta,UEFA,0.8098695464921505,0.8611724266854569,46.21003912363067
Tanzania,CAF,0.8885026027233884,0.9593109439268812,46.05357589984351
Rwanda,CAF,0.9365567164394608,1.03427685229685,45.768810641627546
Guinea-Bissau,CAF,0.9818424174271994,1.0909890770563515,45.68289514866979
El Salvador,CONCACAF,0.881448458545515,0.985402059409132,45.60120500782472
