team,xG,xGA,matches,confed
United Arab Emirates,1.5391803943572364,1.3782290828268768,13.0,AFC
Angola,1.1392852246235805,1.278749863827297,9.0,CAF
Gambia,1.3993611691915557,1.2497149877938898,7.0,CAF
Guatemala,1.4686665770833025,1.3641328569637723,14.0,CONCACAF
Mauritania,0.4245940554905603,0.9012903860317357,9.0,CAF
Iraq,1.126977604993807,1.0658105691952235,12.0,AFC
Botswana,0.6355132128192754,1.519367320101435,7.0,CAF
Mozambique,1.0023755538087304,1.2427801205939444,11.0,CAF
Zimbabwe,0.9822200683478786,1.3341334878718742,11.0,CAF
Belarus,1.6107719120772765,0.942944196011781,7.0,UEFA
Kenya,0.7049921970477377,1.0687745825659458,7.0,CAF
Palestine,1.0520409679438225,0.8612273859580685,8.0,AFC
Sierra Leone,1.1624852947810937,1.556033630139444,4.0,CAF
Moldova,1.2735298250115143,1.2318600237095099,8.0,UEFA
Central African Republic,0.6649061209810858,1.8235139053668714,5.0,CAF
Sudan,0.635536190721067,1.2063645063616641,13.0,CAF
Malta,1.258272158641594,1.0045988219163107,8.0,UEFA
Tanzania,0.9961830303162491,1.4064868173937228,10.0,CAF
Rwanda,0.3850228981652728,1.1953703166487222,6.0,CAF
Guinea-Bissau,0.5699482597459875,1.374134956529949,6.0,CAF
El Salvador,0.4216169072270965,1.344171434186529,12.0,CONCACAF
Latvia,0.9289485454260813,0.9968451116765669,8.0,UEFA
Martinique,0.001824974845460092,1.5393405205891004,2.0,CONCACAF
Bahrain,0.9486224309559815,1.3128142823562463,10.0,AFC
Cyprus,1.4529080988419159,1.2393753235785276,8.0,UEFA
North Korea,0.9461491840279005,1.7814892890652496,2.0,AFC
Congo,1.1741279667220152,1.5433119252547638,3.0,CAF
Faroe Islands,1.4799991146575255,0.7463545377841815,8.0,UEFA
Indonesia,0.7798568436971681,0.935280734065112,6.0,AFC
Malawi,0.8236233526364427,0.9806924468882199,6.0,CAF
Niger,1.559075726152983,0.9503571471099622,8.0,CAF
Liberia,1.230154978225381,1.4840809674253497,5.0,CAF
Eswatini,0.48643952455665074,1.7383083802563342,4.0,CAF
Andorra,0.6487875821619468,1.0891347598806695,8.0,UEFA
Trinidad and Tobago,0.8754329108927044,1.587640838839681,13.0,CONCACAF
Libya,0.9559386164900812,0.34766346178883695,6.0,CAF
Ethiopia,0.9912904029159658,1.2139207800950036,4.0,CAF
Lithuania,0.9554719514682651,0.9314170853215431,8.0,UEFA
Syria,0.9976244461912697,0.7778653627615795,11.0,AFC
China PR,1.0949956672378323,0.9525687382806283,3.0,AFC
San Marino,0.43503759529130265,1.2725097736066893,8.0,UEFA
Haiti,1.113925719145119,0.9436595481669529,11.0,CONCACAF
Tajikistan,0.15707106700118995,1.5741643559732725,5.0,AFC
Suriname,1.2092947902200126,0.9630969521555491,11.0,CONCACAF
Somalia,0.285493678806433,1.1398802586224241,6.0,CAF
Nicaragua,0.6589330031398855,1.2999727966483356,9.0,CONCACAF
South Sudan,0.4117457708562108,0.9884840761092925,5.0,CAF
Lesotho,0.6334992982848503,0.9794323449337533,6.0,CAF
Madagascar,1.8805204653640915,0.9255214157157059,6.0,CAF
Taiwan,0.17713336875384933,2.879668332405267,5.0,AFC
Kyrgyzstan,1.694218405983171,1.638618694459414,2.0,AFC
Djibouti,0.37441479144184725,1.5759441969583015,5.0,CAF
Cuba,0.1607149118571805,1.6685471654279282,7.0,CONCACAF
Gibraltar,0.49327172053174295,1.2242613170317385,8.0,UEFA
Burundi,0.1435296379828554,0.9364884864632868,6.0,CAF
Kuwait,1.346921687466397,1.2215598979989513,10.0,AFC
Dominican Republic,0.9056590907417049,0.8697620674524569,9.0,CONCACAF
India,0.05923575177308116,2.2422942994205672,5.0,AFC
Vietnam,0.17243252062019634,1.933441278458254,4.0,AFC
Saint Martin,0.03254826205914343,2.879668332405267,4.0,CONCACAF
Chad,1.0648943703118359,1.182252287238656,8.0,CAF
Lebanon,0.26570454035208335,0.693840911333605,8.0,AFC
Curaçao,0.9195869786034047,0.669532388945214,11.0,CONCACAF
Montserrat,0.04178086063045932,2.7574800664096086,2.0,CONCACAF
Thailand,0.4288947944447008,1.030690398731196,8.0,AFC
Mauritius,0.48643952455665074,1.304455580350691,4.0,CAF
Hong Kong,0.3582138634572289,1.5434804457376992,8.0,AFC
Grenada,0.31282449137760443,0.9054609944712103,6.0,CONCACAF
Liechtenstein,0.22428155973193667,1.103814280407209,8.0,UEFA
