team,xG,xGA,matches
Japan,2.784170728325803,0.4980936468980864,7.0
South Korea,0.7584595184891558,1.0464607710992402,7.0
Australia,1.5947718845214298,0.7635071870815621,8.0
Iran,1.9531174428252591,0.7658143736497717,7.0
Uzbekistan,1.5954637885679455,1.0282081896840245,7.0
Jordan,2.365035731412089,1.2056477364712466,7.0
Qatar,0.9505625683241988,1.0351397732737457,5.0
Saudi Arabia,0.984618085605596,0.8513925669078523,8.0
Oman,0.0023585022704645936,2.3666567140832115,1.0
Iraq,1.2629904823059257,1.0090274552145821,7.0
Palestine,0.0019381751331540719,0.0047998459462330195,2.0
Syria,1.0576024410574725,1.7721541989013845,1.0
Bahrain,0.0043859625798447575,1.131194606459563,1.0
Indonesia,0.5487413699917183,0.47759614170439507,4.0
China,0.3753007000406201,0.8459570923013722,4.0
Kyrgyzstan,0.34235638185406025,0.6649834373645642,4.0
Kuwait,0.39167800768347344,1.8907472591870684,1.0
Tajikistan,0.3431541956655204,0.9363594677873088,2.0
Vietnam,0.2502485453517397,0.0082895748226864,1.0
Thailand,0.3037492477610036,0.6138648101490477,2.0
India,0.17343883480098896,1.2948555198904381,4.0
Hong Kong,0.000973895229912287,1.4113292354119882,1.0
Afghanistan,0.016634103509247686,2.0340032645986486,3.0
Pakistan,0.31058102271126925,0.007995965324834462,3.0
Bangladesh,0.25272690532037767,0.8228245222289802,2.0
Cambodia,0.06507665689209362,0.005315998924752582,2.0
Singapore,0.31236832805281484,0.5556547037636987,1.0
Myanmar,0.0005535680926017655,3.3582860628041433,1.0
Maldives,0.0013076844271882894,0.4870513889569506,2.0
Philippines,0.0008255444755673971,3.287355486054737,1.0
Bhutan,0.000973895229912287,3.3582860628041433,1.0
United Arab Emirates,1.2007565540933627,1.104078466666722,0.0
North Korea,0.971733520537753,1.227481972370461,0.0
Lebanon,0.36876792546666504,1.0335865139031515,0.0
Taiwan,0.26759573232710326,1.1135054230230172,0.0
Turkmenistan,0.4431492710738395,1.3847500746950987,0.0
Malaysia,0.3789857227509048,1.3156164102705998,0.0
Yemen,0.22506534668079534,1.3746770907107109,0.0
Nepal,0.10420387209633247,1.220893909598835,0.0
Sri Lanka,0.07254411038002048,1.391656892427755,0.0
Laos,0.06438198489681429,2.548059576588286,0.0
Brunei,0.043446246345904396,2.553717401641466,0.0
East Timor,0.021390927791390298,2.5563627788471934,0.0
