team,xG,xGA,matches
United States,2.516450975004493,0.9194660014806111,9.0
Mexico,2.4558323933697537,0.316597677958418,11.0
Canada,1.8946900063881766,0.7227927694512601,9.0
Panama,1.3504312739295894,1.2483831785293074,8.0
Costa Rica,1.3631512943719384,1.2193697158532253,4.0
Jamaica,0.4374669193336419,1.0210242214482004,5.0
Honduras,1.4331452095850012,1.1703771826269798,2.0
Guatemala,0.8143748559791816,1.2004577778673187,3.0
Suriname,2.4535566426929862,1.3649813832989162,1.0
Haiti,1.367866354546123,0.8237532691162407,7.0
Martinique,0.5445234332141111,2.599526607488914,2.0
El Salvador,0.7770744429576929,0.630047256789758,4.0
Trinidad and Tobago,1.2789747787727899,1.3114570205198883,4.0
Nicaragua,0.004113986196879125,0.6795195593841418,2.0
Curaçao,0.9969256914042487,1.0668674532016917,7.0
Dominican Republic,1.2652034974569082,1.8258654665766765,3.0
Cuba,0.8987551865697063,2.060848330509828,2.0
Grenada,0.002968388704993586,1.880402396150335,3.0
Saint Vincent and the Grenadines,0.014011716542835393,3.3582860628041433,2.0
Guyana,0.01950925266878451,0.17538140456818221,2.0
British Virgin Islands,0.005600478915661476,2.0319508566082223,4.0
Bermuda,1.1322342482406849,0.2594269095503378,2.0
Saint Martin,0.01578634865967264,2.815927137544226,2.0
Puerto Rico,0.0019381751331540719,0.5997184788266361,2.0
Bonaire,0.06858299981392751,0.296245299001964,3.0
Belize,0.010597042835224163,3.3582860628041433,2.0
Aruba,0.22457464832511628,0.4831903772531311,2.0
Dominica,0.0008008193498432487,0.04768671375255279,2.0
Bahamas,0.0004917552782913946,3.3582860628041433,2.0
Barbados,0.0022607980740577,3.3582860628041433,2.0
Cayman Islands,0.022115401518184818,1.3732447395018539,3.0
Saint Kitts and Nevis,0.0016167484987401437,2.7588356972230867,2.0
Saint Lucia,1.5308559473584575,1.2933637523122816,1.0
Anguilla,0.0008626321641536195,3.3582860628041433,2.0
Sint Maarten,0.0007019188469466554,3.3582860628041433,2.0
United States Virgin Islands,0.0009244449784639903,3.3582860628041433,1.0
Guadeloupe,0.7858865166235158,0.28810114517787055,0.0
Montserrat,0.5010187303893046,1.4905109567832227,0.0
Antigua and Barbuda,0.23599695793817543,2.0468583878365627,0.0
Turks and Caicos Islands,0.005107610833542199,2.520328652561187,0.0
