team,xG,xGA,matches
Spain,2.0406316256330856,0.34939383504355437,11.0
France,2.408796420171131,0.7847240045465065,11.0
Netherlands,2.3645796248699504,1.2283106347726844,8.0
England,2.081974714104226,0.8018968684186989,11.0
Germany,2.44428472054643,1.1936475353565112,8.0
Italy,1.921634251905184,0.3728197303241992,4.0
Portugal,1.8405324065605195,0.6679112611723725,9.0
Belgium,2.4607902067477374,0.8479889177909044,10.0
Switzerland,2.1148947509815517,0.8604536496937877,10.0
Croatia,2.5076731606637988,1.0124034927122607,8.0
Denmark,1.9608640417534795,0.6284924701433794,4.0
Poland,1.9747796515751015,1.2726431500409878,4.0
Scotland,0.967642506222796,0.97029381364784,7.0
Norway,2.5308245736359707,1.0477544076644822,10.0
Austria,1.7820709010288704,0.8797409374859796,7.0
Hungary,1.6866128360986008,0.6356236905270575,4.0
Turkey,1.8445963631568225,0.7246967524983795,7.0
Ukraine,2.6448761641241423,0.5954245407710661,4.0
Czech Republic,2.1581440643384338,1.28394974814296,7.0
Greece,0.714298064928141,0.8080064657907262,4.0
Sweden,2.497598120322761,1.159854310855109,8.0
Serbia,1.2368418338442846,1.2549334753459664,4.0
Slovenia,1.4729033079250236,1.2842296040589922,4.0
Wales,1.7881857430154284,1.344340095153268,4.0
Georgia,1.6703544285935852,0.7927921645227977,4.0
Slovakia,2.1123499076997394,1.112898644247214,4.0
Iceland,0.7608354330572992,1.170301825942415,5.0
Israel,2.3137516676948753,0.6502112077813111,2.0
Albania,0.632297185464003,1.1204153768351683,4.0
Republic of Ireland,1.5456587047682617,0.5489538403342973,5.0
North Macedonia,0.0044539566755861645,0.6276518366555139,4.0
Romania,1.2297981218201974,1.077771581701876,4.0
Bosnia and Herzegovina,1.9293304139474414,1.0506575717672602,8.0
Kosovo,1.715736765092893,1.0562366917970867,4.0
Northern Ireland,1.696839568098785,0.8244727761098973,4.0
Finland,1.8472919810297883,0.9870060945842979,4.0
Bulgaria,1.0112764264003429,1.5575862195953576,4.0
Montenegro,1.8198105921517593,0.7763345719456433,4.0
Estonia,1.027123117814141,1.1319027143245297,4.0
Azerbaijan,0.4885579731694575,2.374489179505592,4.0
Armenia,0.9676520348638438,1.3433636598123677,3.0
Belarus,1.5761607218186147,0.9861163824484882,4.0
Kazakhstan,1.8749697900045106,0.6013398095058267,4.0
Malta,2.054905145327471,0.7371101341381763,2.0
Luxembourg,1.0930367432594499,0.31829387867757436,2.0
Faroe Islands,0.8240736395845154,1.0528288012751577,3.0
Moldova,1.1054852508675643,1.6541227734410509,4.0
Cyprus,1.0023666217773568,0.9081778308668975,4.0
Latvia,0.6129983351426294,1.991407976408265,2.0
Lithuania,0.9183689758328303,1.0456810869199846,4.0
Andorra,0.1329610682417662,0.8563441348128401,5.0
San Marino,0.40732064618746194,1.0814038510300032,4.0
Gibraltar,0.12347306666531316,1.3081464741396767,2.0
Liechtenstein,0.2512837412024476,0.9099265762055098,4.0
