team,name,confed,prior_matches,new_matches,total_matches,prior_weight,new_weight,prior_off,prior_xG_scaled,new_xG,pooled_xG_pre_normalization,xG,prior_def,prior_xGA_scaled,new_xGA,pooled_xGA_pre_normalization,xGA
Chile,Chile,CONMEBOL,39.0,0.0,39.0,1.0,0.0,1.4204021505177653,1.4204021505177655,1.4204021505177655,1.4204021505177655,1.4204021505177655,0.7211358241627154,0.7211358241627154,0.7211358241627154,0.7211358241627154,0.7211358241627154
China,China PR,AFC,36.0,0.0,36.0,1.0,0.0,0.8210671155927627,0.8210671155927628,0.8210671155927628,0.8210671155927628,0.8210671155927628,1.1149983658372455,1.1149983658372455,1.1149983658372455,1.1149983658372455,1.1149983658372455
Colombia,Colombia,CONMEBOL,50.0,0.0,50.0,1.0,0.0,2.106864319211106,2.1068643192111063,2.1068643192111063,2.1068643192111063,2.1068643192111063,0.5237148445125924,0.5237148445125924,0.5237148445125924,0.5237148445125924,0.5237148445125924
Comoros,Comoros,CAF,43.0,0.0,43.0,1.0,0.0,1.13354188989394,1.1335418898939402,1.1335418898939402,1.1335418898939402,1.1335418898939402,0.982051766018005,0.982051766018005,0.982051766018005,0.982051766018005,0.982051766018005
Congo,Congo,CAF,18.0,0.0,18.0,1.0,0.0,1.076650002267534,1.0766500022675343,1.0766500022675345,1.0766500022675343,1.0766500022675343,1.313492401809737,1.313492401809737,1.313492401809737,1.313492401809737,1.313492401809737
Costa Rica,Costa Rica,CONCACAF,53.0,0.0,53.0,1.0,0.0,1.2214568195372382,1.2214568195372384,1.2214568195372384,1.2214568195372384,1.2214568195372384,0.9125324537085572,0.9125324537085572,0.9125324537085572,0.9125324537085573,0.9125324537085573
Croatia,Croatia,UEFA,51.0,0.0,51.0,1.0,0.0,2.0873860032255007,2.087386003225501,2.087386003225501,2.087386003225501,2.087386003225501,0.69687158151138,0.69687158151138,0.69687158151138,0.69687158151138,0.69687158151138
Cuba,Cuba,CONCACAF,34.0,0.0,34.0,1.0,0.0,0.5724934036643049,0.572493403664305,0.572493403664305,0.572493403664305,0.572493403664305,1.294524681323831,1.294524681323831,1.294524681323831,1.294524681323831,1.294524681323831
Curaçao,Curacao,CONCACAF,39.0,0.0,39.0,1.0,0.0,0.7118102261285637,0.7118102261285638,0.7118102261285638,0.7118102261285638,0.7118102261285638,1.1195068039503784,1.1195068039503784,1.1195068039503784,1.1195068039503784,1.1195068039503784
Cyprus,Cyprus,UEFA,38.0,0.0,38.0,1.0,0.0,0.985135931104924,0.9851359311049241,0.985135931104924,0.9851359311049241,0.9851359311049241,1.0610230180765945,1.0610230180765945,1.0610230180765945,1.0610230180765945,1.0610230180765945
Czech Republic,Czech Republic,UEFA,44.0,0.0,44.0,1.0,0.0,1.8743649748123603,1.8743649748123605,1.8743649748123603,1.8743649748123608,1.8743649748123608,0.8669438611859829,0.8669438611859829,0.8669438611859829,0.8669438611859829,0.8669438611859829
DR Congo,Congo DR,CAF,51.0,0.0,51.0,1.0,0.0,1.4580253845303064,1.4580253845303066,1.4580253845303066,1.4580253845303066,1.4580253845303066,0.7696956707208481,0.7696956707208481,0.7696956707208481,0.769695670720848,0.769695670720848
Denmark,Denmark,UEFA,43.0,0.0,43.0,1.0,0.0,2.0035432787743104,2.003543278774311,2.003543278774311,2.003543278774311,2.003543278774311,0.6433761759223402,0.6433761759223402,0.6433761759223402,0.6433761759223402,0.6433761759223402
Djibouti,Djibouti,CAF,16.0,0.0,16.0,1.0,0.0,0.5652061327899116,0.5652061327899117,0.5652061327899117,0.5652061327899117,0.5652061327899117,1.238601504324276,1.238601504324276,1.238601504324276,1.238601504324276,1.238601504324276
Dominica,Dominica,CONCACAF,21.0,0.0,21.0,1.0,0.0,0.2127841646722705,0.21278416467227051,0.2127841646722705,0.21278416467227051,0.21278416467227051,1.783430039927564,1.783430039927564,1.783430039927564,1.7834300399275638,1.7834300399275638
Dominican Republic,Dominican Republic,CONCACAF,35.0,0.0,35.0,1.0,0.0,0.7796264225618477,0.7796264225618478,0.7796264225618478,0.7796264225618478,0.7796264225618478,1.3060122905976064,1.3060122905976064,1.3060122905976064,1.3060122905976064,1.3060122905976064
East Timor,Timor-Leste,AFC,18.0,0.0,18.0,1.0,0.0,0.0215179032270122,0.021517903227012202,0.0215179032270122,0.021517903227012202,0.021517903227012202,2.590342817590653,2.590342817590653,2.590342817590653,2.590342817590653,2.590342817590653
Ecuador,Ecuador,CONMEBOL,49.0,0.0,49.0,1.0,0.0,1.6902464740816487,1.690246474081649,1.690246474081649,1.690246474081649,1.690246474081649,0.587510280512994,0.587510280512994,0.587510280512994,0.587510280512994,0.587510280512994
Egypt,Egypt,CAF,54.0,0.0,54.0,1.0,0.0,1.6175810041882357,1.617581004188236,1.617581004188236,1.617581004188236,1.617581004188236,0.7537254193461077,0.7537254193461077,0.7537254193461077,0.7537254193461078,0.7537254193461078
El Salvador,El Salvador,CONCACAF,45.0,0.0,45.0,1.0,0.0,0.7429315734608991,0.7429315734608992,0.7429315734608992,0.7429315734608993,0.7429315734608993,0.9994637699868008,0.9994637699868008,0.9994637699868008,0.9994637699868008,0.9994637699868008
England,England,UEFA,55.0,1.0,56.0,0.9821428571428571,0.017857142857142856,2.16441156570696,2.1644115657069602,1.0047083442322784,2.143702579609198,2.143702579609198,0.5238892716620447,0.5238892716620447,1.004664420834413,0.5324745421829798,0.5324745421829798
Equatorial Guinea,Equatorial Guinea,CAF,39.0,0.0,39.0,1.0,0.0,0.9917217916908856,0.9917217916908857,0.9917217916908856,0.9917217916908857,0.9917217916908857,1.012901228409942,1.012901228409942,1.012901228409942,1.012901228409942,1.012901228409942
Estonia,Estonia,UEFA,42.0,0.0,42.0,1.0,0.0,1.109525742679176,1.1095257426791763,1.1095257426791765,1.1095257426791763,1.1095257426791763,0.9697769022425818,0.9697769022425818,0.9697769022425818,0.9697769022425818,0.9697769022425818
Eswatini,Swaziland,CAF,27.0,0.0,27.0,1.0,0.0,0.7492782760267597,0.7492782760267598,0.7492782760267598,0.7492782760267599,0.7492782760267599,1.091836890715638,1.091836890715638,1.091836890715638,1.091836890715638,1.091836890715638
Ethiopia,Ethiopia,CAF,27.0,0.0,27.0,1.0,0.0,0.8629087996563017,0.8629087996563019,0.8629087996563019,0.862908799656302,0.862908799656302,1.1053979169262804,1.1053979169262804,1.1053979169262804,1.1053979169262804,1.1053979169262804
Faroe Islands,Faroe Islands,UEFA,37.0,0.0,37.0,1.0,0.0,0.9376725298495514,0.9376725298495515,0.9376725298495516,0.9376725298495516,0.9376725298495516,0.9650482645373024,0.9650482645373024,0.9650482645373024,0.9650482645373023,0.9650482645373023
Fiji,Fiji,OFC,30.0,0.0,30.0,1.0,0.0,0.3012782637493214,0.30127826374932143,0.3012782637493214,0.3012782637493215,0.3012782637493215,2.0586226943029406,2.0586226943029406,2.0586226943029406,2.0586226943029406,2.0586226943029406
Finland,Finland,UEFA,40.0,0.0,40.0,1.0,0.0,1.382689742036165,1.3826897420361652,1.3826897420361652,1.3826897420361652,1.3826897420361652,0.9254637278144108,0.9254637278144108,0.9254637278144108,0.9254637278144108,0.9254637278144108
France,France,UEFA,56.0,1.0,57.0,0.9824561403508771,0.017543859649122806,2.412270531130201,2.4122705311302015,0.9952916557677216,2.3874112526150704,2.3874112526150704,0.6182447615967629,0.6182447615967629,1.012743982273975,0.6251658005560121,0.6251658005560121
Gabon,Gabon,CAF,33.0,0.0,33.0,1.0,0.0,1.4051359702932504,1.4051359702932507,1.4051359702932509,1.4051359702932507,1.4051359702932507,1.064441223823675,1.064441223823675,1.064441223823675,1.064441223823675,1.064441223823675
Gambia,Gambia,CAF,29.0,0.0,29.0,1.0,0.0,1.2374993063667072,1.2374993063667075,1.2374993063667077,1.2374993063667075,1.2374993063667075,1.1131595333164022,1.1131595333164022,1.1131595333164022,1.1131595333164024,1.1131595333164024
Georgia,Georgia,UEFA,40.0,0.0,40.0,1.0,0.0,1.6259015896628652,1.6259015896628655,1.6259015896628657,1.6259015896628655,1.6259015896628655,0.8030754924586678,0.8030754924586678,0.8030754924586678,0.8030754924586677,0.8030754924586677
Germany,Germany,UEFA,50.0,0.0,50.0,1.0,0.0,2.322082284060082,2.3220822840600825,2.3220822840600825,2.3220822840600825,2.3220822840600825,0.788828950854603,0.788828950854603,0.788828950854603,0.788828950854603,0.788828950854603
Ghana,Ghana,CAF,46.0,0.0,46.0,1.0,0.0,1.3880994472109582,1.3880994472109585,1.3880994472109585,1.3880994472109585,1.3880994472109585,0.8622566432944047,0.8622566432944047,0.8622566432944047,0.8622566432944047,0.8622566432944047
Gibraltar,Gibraltar,UEFA,36.0,0.0,36.0,1.0,0.0,0.4003200567628292,0.4003200567628293,0.4003200567628293,0.4003200567628293,0.4003200567628293,0.9817511570554543,0.9817511570554543,0.9817511570554543,0.9817511570554545,0.9817511570554545
Greece,Greece,UEFA,38.0,0.0,38.0,1.0,0.0,1.5957437314468987,1.595743731446899,1.595743731446899,1.595743731446899,1.595743731446899,0.7087451154781665,0.7087451154781665,0.7087451154781665,0.7087451154781665,0.7087451154781665
Grenada,Grenada,CONCACAF,32.0,0.0,32.0,1.0,0.0,0.3951698344533689,0.39516983445336895,0.3951698344533689,0.39516983445336895,0.39516983445336895,1.3347192501362315,1.3347192501362315,1.3347192501362315,1.3347192501362315,1.3347192501362315
Guadeloupe,Guadeloupe,CONCACAF,24.0,0.0,24.0,1.0,0.0,0.7905514981414223,0.7905514981414224,0.7905514981414224,0.7905514981414224,0.7905514981414224,0.2919306830494844,0.2919306830494844,0.2919306830494844,0.2919306830494844,0.2919306830494844
Guatemala,Guatemala,CONCACAF,54.0,0.0,54.0,1.0,0.0,1.0274885411536598,1.02748854115366,1.02748854115366,1.02748854115366,1.02748854115366,0.983171108897974,0.983171108897974,0.983171108897974,0.983171108897974,0.983171108897974
Guinea,Guinea,CAF,38.0,0.0,38.0,1.0,0.0,1.1532512429405215,1.1532512429405217,1.1532512429405215,1.1532512429405217,1.1532512429405217,0.9677954630558576,0.9677954630558576,0.9677954630558576,0.9677954630558576,0.9677954630558576
Guinea-Bissau,Guinea-Bissau,CAF,31.0,0.0,31.0,1.0,0.0,0.8588985795903094,0.8588985795903095,0.8588985795903095,0.8588985795903095,0.8588985795903095,1.1026888325100572,1.1026888325100572,1.1026888325100572,1.1026888325100572,1.1026888325100572
Guyana,Guyana,CONCACAF,30.0,0.0,30.0,1.0,0.0,0.5421072977941515,0.5421072977941516,0.5421072977941516,0.5421072977941516,0.5421072977941516,1.6116966349170625,1.6116966349170625,1.6116966349170625,1.6116966349170625,1.6116966349170625
Haiti,Haiti,CONCACAF,37.0,0.0,37.0,1.0,0.0,1.075862753185672,1.0758627531856721,1.075862753185672,1.0758627531856721,1.0758627531856721,1.153907383677648,1.153907383677648,1.153907383677648,1.153907383677648,1.153907383677648
Honduras,Honduras,CONCACAF,47.0,0.0,47.0,1.0,0.0,1.0948035529902442,1.0948035529902445,1.0948035529902445,1.0948035529902445,1.0948035529902445,0.8785899193671352,0.8785899193671352,0.8785899193671352,0.8785899193671352,0.8785899193671352
Hong Kong,Hong Kong,AFC,44.0,0.0,44.0,1.0,0.0,0.2784534664303382,0.27845346643033825,0.2784534664303382,0.27845346643033825,0.27845346643033825,1.135632924034434,1.135632924034434,1.135632924034434,1.135632924034434,1.135632924034434
Hungary,Hungary,UEFA,41.0,0.0,41.0,1.0,0.0,1.8042984815095,1.8042984815095002,1.8042984815095,1.8042984815095002,1.8042984815095002,0.7253020519891739,0.7253020519891739,0.7253020519891739,0.7253020519891739,0.7253020519891739
Iceland,Iceland,UEFA,45.0,0.0,45.0,1.0,0.0,1.5628010788617392,1.5628010788617395,1.5628010788617397,1.5628010788617395,1.5628010788617395,0.9112146788374418,0.9112146788374418,0.9112146788374418,0.9112146788374418,0.9112146788374418
India,India,AFC,35.0,0.0,35.0,1.0,0.0,0.2642022331030794,0.26420223310307944,0.2642022331030794,0.26420223310307944,0.26420223310307944,1.1205740913288986,1.1205740913288986,1.1205740913288986,1.1205740913288986,1.1205740913288986
Indonesia,Indonesia,AFC,51.0,0.0,51.0,1.0,0.0,0.6067874169292282,0.6067874169292283,0.6067874169292283,0.6067874169292283,0.6067874169292283,0.7660818860593487,0.7660818860593487,0.7660818860593487,0.7660818860593487,0.7660818860593487
Iran,Iran,AFC,48.0,0.0,48.0,1.0,0.0,1.5300361771210462,1.5300361771210464,1.5300361771210464,1.5300361771210464,1.5300361771210464,0.7266891856670461,0.7266891856670461,0.7266891856670461,0.7266891856670461,0.7266891856670461
Iraq,Iraq,AFC,56.0,0.0,56.0,1.0,0.0,1.0468076830223831,1.0468076830223834,1.0468076830223834,1.0468076830223834,1.0468076830223834,0.9906696124976344,0.9906696124976344,0.9906696124976344,0.9906696124976344,0.9906696124976344
Israel,Israel,UEFA,35.0,0.0,35.0,1.0,0.0,1.7587678770743755,1.7587678770743758,1.7587678770743758,1.7587678770743758,1.7587678770743758,0.969076200050017,0.969076200050017,0.969076200050017,0.9690762000500169,0.9690762000500169
Italy,Italy,UEFA,42.0,0.0,42.0,1.0,0.0,2.200406215663312,2.2004062156633126,2.2004062156633126,2.2004062156633126,2.2004062156633126,0.633872470950015,0.633872470950015,0.633872470950015,0.633872470950015,0.633872470950015
Ivory Coast,Ivory Coast,CAF,52.0,0.0,52.0,1.0,0.0,1.540870353457802,1.5408703534578023,1.5408703534578023,1.540870353457802,1.540870353457802,0.7261634896336316,0.7261634896336316,0.7261634896336316,0.7261634896336316,0.7261634896336316
Jamaica,Jamaica,CONCACAF,57.0,0.0,57.0,1.0,0.0,1.1466897784027212,1.1466897784027215,1.1466897784027217,1.1466897784027215,1.1466897784027215,0.9869897507693012,0.9869897507693012,0.9869897507693012,0.9869897507693012,0.9869897507693012
Japan,Japan,AFC,51.0,0.0,51.0,1.0,0.0,1.8821745884156715,1.8821745884156718,1.882174588415672,1.8821745884156718,1.8821745884156718,0.6703659909410817,0.6703659909410817,0.6703659909410817,0.6703659909410817,0.6703659909410817
Jordan,Jordan,AFC,56.0,0.0,56.0,1.0,0.0,1.3866936981306983,1.3866936981306985,1.3866936981306983,1.3866936981306985,1.3866936981306985,0.916774163531316,0.916774163531316,0.916774163531316,0.916774163531316,0.916774163531316
Kazakhstan,Kazakhstan,UEFA,39.0,0.0,39.0,1.0,0.0,1.1601354489806286,1.1601354489806288,1.1601354489806288,1.1601354489806288,1.1601354489806288,0.9834704194698454,0.9834704194698454,0.9834704194698454,0.9834704194698453,0.9834704194698453
Kenya,Kenya,CAF,31.0,0.0,31.0,1.0,0.0,0.9780544070059838,0.9780544070059839,0.978054407005984,0.9780544070059839,0.9780544070059839,1.100979368214692,1.100979368214692,1.100979368214692,1.100979368214692,1.100979368214692
Kosovo,Kosovo,UEFA,37.0,0.0,37.0,1.0,0.0,1.4565142553034198,1.45651425530342,1.45651425530342,1.45651425530342,1.45651425530342,0.8913654013118656,0.8913654013118656,0.8913654013118656,0.8913654013118656,0.8913654013118656
Kuwait,Kuwait,AFC,47.0,0.0,47.0,1.0,0.0,0.7629949497676265,0.7629949497676266,0.7629949497676266,0.7629949497676266,0.7629949497676266,1.3081768878945566,1.3081768878945566,1.3081768878945566,1.3081768878945566,1.3081768878945566
Kyrgyzstan,Kyrgyzstan,AFC,33.0,0.0,33.0,1.0,0.0,0.8043579479045734,0.8043579479045735,0.8043579479045735,0.8043579479045735,0.8043579479045735,1.260935356141955,1.260935356141955,1.260935356141955,1.260935356141955,1.260935356141955
Laos,Laos,AFC,23.0,0.0,23.0,1.0,0.0,0.0647641530130458,0.06476415301304582,0.0647641530130458,0.06476415301304582,0.06476415301304582,2.581929246358772,2.581929246358772,2.581929246358772,2.581929246358772,2.581929246358772
Latvia,Latvia,UEFA,36.0,0.0,36.0,1.0,0.0,0.9208279597380952,0.9208279597380953,0.9208279597380952,0.9208279597380952,0.9208279597380952,1.1166983428939297,1.1166983428939297,1.1166983428939297,1.1166983428939297,1.1166983428939297
Lebanon,Lebanon,AFC,35.0,0.0,35.0,1.0,0.0,0.3709569127063111,0.37095691270631115,0.3709569127063111,0.37095691270631115,0.37095691270631115,1.047325295455504,1.047325295455504,1.047325295455504,1.047325295455504,1.047325295455504
Lesotho,Lesotho,CAF,33.0,0.0,33.0,1.0,0.0,0.688575279797305,0.6885752797973052,0.6885752797973052,0.6885752797973052,0.6885752797973052,1.0905610856119743,1.0905610856119743,1.0905610856119743,1.0905610856119743,1.0905610856119743
Liberia,Liberia,CAF,30.0,0.0,30.0,1.0,0.0,0.926791256819042,0.9267912568190421,0.926791256819042,0.9267912568190421,0.9267912568190421,1.1976402737483736,1.1976402737483736,1.1976402737483736,1.1976402737483736,1.1976402737483736
Libya,Libya,CAF,32.0,0.0,32.0,1.0,0.0,0.9107159600338052,0.9107159600338053,0.9107159600338052,0.9107159600338053,0.9107159600338053,1.0613993396102137,1.0613993396102137,1.0613993396102137,1.0613993396102137,1.0613993396102137
Liechtenstein,Liechtenstein,UEFA,37.0,0.0,37.0,1.0,0.0,0.1928537851106813,0.19285378511068133,0.1928537851106813,0.19285378511068133,0.19285378511068133,0.9901735144140208,0.9901735144140208,0.9901735144140208,0.9901735144140208,0.9901735144140208
Lithuania,Lithuania,UEFA,38.0,0.0,38.0,1.0,0.0,0.8545477043059179,0.854547704305918,0.854547704305918,0.8545477043059179,0.8545477043059179,1.0694566274066502,1.0694566274066502,1.0694566274066502,1.0694566274066502,1.0694566274066502
