rank,name,confed,off,def,spi
1,Ivory Coast,CAF,2.710681373196608,0.4778168870193131,72.70680487804879
2,Japan,AFC,2.628451786692102,0.5197180245554828,71.50232520325203
3,Mexico,CONCACAF,2.3173668948128805,0.3293081515068385,71.05907317073171
4,Ukraine,UEFA,2.4162128323638394,0.6366240438230985,68.28033333333333
5,Rwanda,CAF,1.4922548845178003,0.0036687482572823,67.19051219512195
6,France,UEFA,2.4057749489734563,0.7750502400198407,66.5069674796748
7,Morocco,CAF,2.297551119900503,0.808202367607182,65.06845528455284
8,Brazil,CONMEBOL,2.5158089499047454,1.0086662172875331,64.81469918699186
9,Colombia,CONMEBOL,1.9551147977651928,0.5667340194939573,64.61937398373983
10,USA,CONCACAF,2.3963972821940214,0.9409226190271212,64.44343089430895
11,Spain,UEFA,1.729695962696394,0.4039982821601858,64.34163414634146
12,Italy,UEFA,1.6972736389930616,0.3800489368497487,64.3119430894309
13,Belgium,UEFA,2.297625872669307,0.8742695213190829,64.28882926829267
14,Israel,UEFA,2.07406119989299,0.7077328498060591,64.02632520325203
15,Chile,CONMEBOL,2.5456784403465207,1.1264889135026075,63.72078048780489
16,Argentina,CONMEBOL,2.1482996237035623,0.804353559055788,63.622642276422766
17,Malta,UEFA,2.0547068991274786,0.7323864571708727,63.53660975609756
18,Egypt,CAF,2.285312489189876,0.9396505479254462,63.36317073170732
19,Denmark,UEFA,1.9125194983900276,0.6302979113888284,63.34686991869919
20,Norway,UEFA,2.436279656037577,1.0793619537627976,63.25842276422764
21,Paraguay,CONMEBOL,1.8669981532184292,0.6414800250495787,62.73337398373984
22,Germany,UEFA,2.459691313887392,1.1473735285561109,62.68733333333333
23,Croatia,UEFA,2.2884135335778755,1.0565663221757888,62.039650406504066
24,Canada,CONCACAF,1.89078927298772,0.7249787810852323,61.96144715447155
25,Turkey,UEFA,1.841624080441001,0.7058851233205449,61.67294308943089
26,Nigeria,CAF,2.14390627558705,0.9695516756183592,61.61886991869919
27,Bermuda,CONCACAF,1.263959515186029,0.2158567542217163,61.603886178861785
28,England,UEFA,1.9772336634643444,0.8316268047346979,61.552040650406504
29,Mauritania,CAF,1.565757604156876,0.4932309758669937,61.38747967479675
30,Portugal,UEFA,1.7629820806292815,0.6744237043759093,61.199138211382106
31,Sweden,UEFA,2.36679988813706,1.2095337677093978,61.03234146341464
32,Senegal,CAF,1.99398450566289,0.8967891837155844,60.932325203252034
33,Switzerland,UEFA,1.9645384737589489,0.8956034569333565,60.62711382113821
34,Czech Republic,UEFA,2.2491690698312903,1.2031150841318798,59.92727642276423
35,Austria,UEFA,1.8331861007237051,0.839068977577669,59.917983739837396
36,Netherlands,UEFA,2.2734498996385923,1.2349912354363668,59.800739837398375
37,Georgia,UEFA,1.7045663752483158,0.7568293716224223,59.5199918699187
38,Kazakhstan,UEFA,1.5597471264790468,0.6446239353566964,59.25161788617886
39,Wales,UEFA,2.1369054500282005,1.16742805588467,59.1951300813008
40,Algeria,CAF,1.5506277249203315,0.6597804299166717,59.01271544715448
41,Finland,UEFA,1.865423668130693,0.9551914758237536,58.80565853658536
42,Iran,AFC,1.7242535170424598,0.8360085655313171,58.74235772357724
43,Luxembourg,UEFA,0.9603411541101818,0.1678005533297513,58.40031707317074
44,Slovakia,UEFA,1.9588660936614504,1.1049869602707536,58.031235772357725
45,Jordan,AFC,2.1436091903364964,1.288098569003606,57.875398373983735
46,Gambia,CAF,2.117333816949459,1.2834953754939749,57.60969105691057
47,Australia,AFC,1.5499703417824968,0.8051714091742957,57.102788617886176
48,Rep of Ireland,UEFA,1.2875128790411363,0.6309401969687357,56.2259918699187
49,Belarus,UEFA,1.7317643091744412,1.0614794780843555,56.069601626016265
50,Montenegro,UEFA,1.417108966227022,0.7766052110532105,55.9339512195122
51,Northern Ireland,UEFA,1.5697515868541267,0.9244698569805958,55.90785365853659
52,Equatorial Guinea,CAF,0.8751509784276655,0.2917838557444068,55.51978861788618
53,Guadeloupe,CONCACAF,2.190171397255813,1.5394792276215925,55.458609756097566
54,Togo,CAF,1.343274204821527,0.7555068617642995,55.30441463414634
55,Venezuela,CONMEBOL,1.4215251035851484,0.8310809787500979,55.28178048780488
56,Ghana,CAF,1.4862103220036624,0.8937939507304348,55.230235772357716
57,Uruguay,CONMEBOL,1.5552203475225188,0.9723385912904824,55.12307317073171
58,Hungary,UEFA,1.3037778549525485,0.7489524112404417,54.90239024390243
59,Ecuador,CONMEBOL,1.520896797613019,0.964826766267022,54.800585365853664
60,Bosnia and Herzegovina,UEFA,1.714237687387652,1.1602031196529246,54.665569105691056
61,Kosovo,UEFA,1.629578886225967,1.087033868443554,54.59014634146341
62,Peru,CONMEBOL,1.7268249602852193,1.2091982476710306,54.240528455284554
63,Benin,CAF,1.2463259247940153,0.777755821238465,53.8839918699187
64,Congo DR,CAF,1.3733638651544855,0.9055537622715154,53.82495934959349
65,St. Lucia,CONCACAF,1.6490604506047448,1.20895312277742,53.3780081300813
66,Cameroon,CAF,1.1463910917565738,0.7187300798617473,53.3170325203252
67,Uzbekistan,AFC,1.4946365627869955,1.070271390337125,53.19219512195122
68,Uganda,CAF,1.489900365293194,1.080030233830907,53.07139024390244
69,Poland,UEFA,1.7790672152026323,1.3855502669943296,52.76286178861789
70,Suriname,CONCACAF,2.0115406149882427,1.632989401119643,52.520357723577234
71,Thailand,AFC,0.8898781679104897,0.5437313904887762,52.26320325203252
72,Cape Verde Islands,CAF,1.2773842352559055,1.0065116577652522,51.35035772357723
73,Syria,AFC,1.696980333711233,1.4306223841134222,51.29069105691057
74,Haiti,CONCACAF,1.2230272645079214,0.9600263966936368,51.267788617886175
75,Kenya,CAF,1.11947832761886,0.8995629058309101,50.6929430894309
76,South Africa,CAF,1.0770766312141735,0.8626123814698583,50.57921951219512
77,Panama,CONCACAF,1.3826390740204964,1.1841975133363316,50.54695934959349
78,Ethiopia,CAF,0.6940394068113082,0.4853394922866977,50.32163414634147
79,United Arab Emirates,AFC,1.5418798598956065,1.3783602004602742,50.132813008130086
80,Curacao,CONCACAF,1.190030185154954,1.0261877966079531,50.04864227642276
81,Iraq,AFC,1.1948408942866011,1.0478962992955436,49.80637398373984
82,Pakistan,AFC,0.2022602589758807,0.0080076262540452,49.54391056910569
83,Scotland,UEFA,1.0246323283673913,0.9129641837959152,49.30282926829268
84,Serbia,UEFA,1.234142692293067,1.1399913728479285,49.17377235772358
85,Costa Rica,CONCACAF,1.2906509321780713,1.2137249805958066,49.05012195121951
86,Saudi Arabia,AFC,0.9826818501232372,0.8978146546692295,48.97596747967479
87,Qatar,AFC,0.935561454033886,0.864930699060453,48.74331707317073
88,Indonesia,AFC,0.6760305566505246,0.6053047116307183,48.48907317073171
89,Slovenia,UEFA,1.3131448678883393,1.298012045877792,48.29450406504065
90,Libya,CAF,0.9183796038933876,0.8971734100343192,48.11261788617886
91,Gabon,CAF,1.7910220171172326,1.8340503203219292,47.925186991869914
92,Estonia,UEFA,1.0697839707122836,1.0742928058217394,47.89751219512195
93,Tunisia,CAF,0.9103013423286686,0.9178686367137466,47.72581300813008
94,Vietnam,AFC,0.0853913124705276,0.0073452775288962,47.612658536585364
95,Cuba,CONCACAF,0.4031183538151288,0.3794875063330413,47.49672357723577
96,Cambodia,AFC,0.0584189145255686,0.0064373575369415,47.17097560975609
97,Chad,CAF,1.0640971237773815,1.185132130096062,46.49685365853658
98,Romania,UEFA,1.0607731071586195,1.1851107017241234,46.43466666666667
99,Palestine,AFC,0.0028309107934575,0.0032231720380405,46.24878048780487
100,San Marino,UEFA,0.5561879942851449,0.6525304627197102,46.13832520325204
101,China PR,AFC,0.6810674129480194,0.8121737073767522,45.90617073170731
102,Bolivia,CONMEBOL,1.1464347148603358,1.3372001849407182,45.812560975609756
103,El Salvador,CONCACAF,0.4122678270248448,0.5340801404856509,45.56008130081301
104,Greece,UEFA,0.6671473034904976,0.8400226426804501,45.366113821138214
105,Cyprus,UEFA,0.8725754177865976,1.0851425145709528,45.221203252032524
106,Trinidad and Tobago,CONCACAF,1.1517351110033671,1.397091283500251,45.1630650406504
107,Honduras,CONCACAF,1.115754396636637,1.3755803163701887,44.953154471544714
108,Sierra Leone,CAF,0.9956337054823816,1.2462347934245404,44.910731707317076
109,Armenia,UEFA,1.0043662945176184,1.2655975826800834,44.86757723577235
110,New Zealand,OFC,1.210193435018659,1.5110193005270407,44.596999999999994
111,Kyrgyzstan,AFC,0.4508879156348191,0.6814174253723111,44.219813008130075
112,Guinea-Bissau,CAF,0.6859179024610743,0.9557999303982856,44.19619512195121
113,Martinique,CONCACAF,0.0010288233269848,0.1542109551512149,44.04492682926829
114,Congo,CAF,1.1846533033204036,1.540643136031552,44.020967479674795
115,Burkina Faso,CAF,1.0051166995719245,1.339442816491082,43.974788617886176
116,Gibraltar,UEFA,0.1850028133685362,0.4151350213170148,43.544536585365854
117,Sao Tome and Principe,CAF,0.8783801534071634,1.2449591478227418,43.40150406504065
118,Lithuania,UEFA,0.9318733566393284,1.3161849202635811,43.26778048780488
119,Iceland,UEFA,0.830168453180619,1.2070575783641602,43.196560975609756
120,Singapore,AFC,0.9621390663744696,1.3684649996953728,43.098032520325205
121,Papua New Guinea,OFC,0.040437269051076,0.3174111508440385,42.45526829268293
122,Liberia,CAF,0.8560327126807978,1.321972660490827,42.2099268292683
123,Maldives,AFC,0.0011118141971513,0.2852387760029781,42.20643902439025
124,Bulgaria,UEFA,0.9581134809744076,1.443085481035513,42.17820325203252
125,Jamaica,CONCACAF,0.4044173030300453,0.7926335634375081,42.14439837398374
126,Malaysia,AFC,0.3128223245289248,0.6828767660783357,42.13339024390243
127,Sri Lanka,AFC,0.1289495409778927,0.4663340098397795,41.93456910569106
128,Fiji,OFC,0.4385831113207456,0.8631984541568265,41.81326829268293
129,Guatemala,CONCACAF,0.7555011077746698,1.2409549196325744,41.78431707317073
130,Lesotho,CAF,0.4774636613960033,0.9379157802635218,41.42247154471545
131,Antigua and Barbuda,CONCACAF,0.0034343349725103,0.3529786426347303,41.35084552845529
132,South Korea,AFC,0.6473398665378344,1.153797400729922,41.33918699186992
133,Lebanon,AFC,0.2668799240282873,0.6924246625731656,41.26606504065041
134,Zimbabwe,CAF,0.415808849421667,0.8821539780799408,41.233617886178855
135,Angola,CAF,0.3736542421937478,0.8325434087375551,41.20665040650407
136,Faroe Islands,UEFA,0.7222054327251312,1.2788913754754403,40.949642276422765
137,Latvia,UEFA,1.0074465913399449,1.6223500399846271,40.831504065040654
138,Botswana,CAF,0.5934604007858187,1.1461686736121257,40.64911382113821
