prior_rank,name,prior_off,prior_def,prior_spi,new_rank,new_off,new_def,new_spi,rank_change,off_change,def_change,spi_change,status
98,Kyrgyzstan,1.696238353870289,1.6396937809604444,48.09441463414635,112,0.4508879156348191,0.6814174253723111,44.22610569105691,-14,-1.2453504382354699,-0.9582763555881333,-3.8683089430894384,rated
187,Martinique,0.0018271506889464,1.5403504713603018,27.336073170731705,113,0.0010288233269848185,0.1542109551512149,44.03218699186992,74,-0.0007983273619615815,-1.3861395162090868,16.696113821138216,rated
66,Burkina Faso,1.3061952246575534,0.8625962639617688,52.5090406504065,114,1.0051166995719245,1.339442816491082,43.96009756097561,-48,-0.30107852508562893,0.4768465525293133,-8.548943089430885,rated
120,Congo,1.1846533033204036,1.540643136031552,43.07487804878049,115,1.1846533033204036,1.540643136031552,43.95729268292683,5,0.0,0.0,0.8824146341463361,rated
155,Gibraltar,0.4938598283967881,1.225105142027806,37.44117073170732,116,0.18500281336853625,0.4151350213170148,43.556512195121954,39,-0.30885701502825186,-0.8099701207107912,6.115341463414637,rated
125,Sao Tome and Principe,0.8783801534071634,1.2449591478227418,42.45440650406504,117,0.8783801534071634,1.2449591478227418,43.38186178861789,8,0.0,0.0,0.927455284552849,rated
103,Lithuania,0.956611121921586,0.9320281816910914,47.1899837398374,118,0.9318733566393285,1.3161849202635811,43.2999593495935,-15,-0.024737765282257573,0.3841567385724898,-3.8900243902439016,rated
27,Iceland,1.980747300611676,0.8876170080872803,59.96724390243903,119,0.830168453180619,1.2070575783641602,43.211666666666666,-92,-1.150578847431057,0.3194405702768799,-16.755577235772364,rated
131,Singapore,0.2375792456612904,0.5724378747055279,41.31872357723578,120,0.9621390663744696,1.3684649996953728,43.07631707317073,11,0.7245598207131791,0.796027124989845,1.7575934959349482,rated
130,Papua New Guinea,0.040437269051076,0.3174111508440385,41.41969918699187,121,0.040437269051076,0.3174111508440385,42.43058536585366,9,0.0,0.0,1.0108861788617887,rated
184,Maldives,0.0022284374303798,1.4460690213047074,28.19648780487805,122,0.0011118141971513274,0.28523877600297814,42.24868292682927,62,-0.0011166232332284727,-1.1608302453017292,14.052195121951218,rated
116,Liberia,1.228148208571959,1.4890602239607311,44.15784552845528,123,0.8560327126807978,1.321972660490827,42.22539024390244,-7,-0.3721154958911612,-0.16708756346990405,-1.9324552845528444,rated
115,Bulgaria,0.9986401538725918,1.2318544171725596,44.192414634146346,124,0.9581134809744075,1.4430854810355132,42.22079674796748,-9,-0.040526672898184235,0.21123106386295354,-1.971617886178862,rated
133,Malaysia,0.3128223245289248,0.6828767660783357,41.14340650406504,125,0.3128223245289248,0.6828767660783357,42.137065040650405,8,0.0,0.0,0.9936585365853645,rated
113,Jamaica,0.9822663916859152,1.1667101667734985,44.7039593495935,126,0.4044173030300453,0.7926335634375081,42.13517886178862,-13,-0.5778490886558699,-0.37407660333599035,-2.5687804878048794,rated
134,Sri Lanka,0.1289495409778927,0.4663340098397795,40.920398373983744,127,0.1289495409778927,0.4663340098397795,41.97186991869919,7,0.0,0.0,1.0514715447154472,rated
94,Guatemala,1.4704176086733167,1.3650278551870272,48.52478048780488,128,0.7555011077746698,1.2409549196325744,41.77356910569105,-34,-0.7149165008986469,-0.12407293555445276,-6.75121138211383,rated
168,Fiji,0.0012729819085626,0.8752908335843868,34.00264227642276,129,0.4385831113207456,0.8631984541568265,41.771073170731704,39,0.437310129412183,-0.012092379427560251,7.768430894308942,rated
128,Lesotho,0.6318124770818577,0.9859770223647872,42.08379674796748,130,0.4774636613960033,0.9379157802635218,41.47987804878049,-2,-0.1543488156858544,-0.04806124210126539,-0.6039186991869911,rated
137,Antigua and Barbuda,0.0034343349725103,0.3529786426347303,40.33594308943089,131,0.0034343349725103,0.3529786426347303,41.34308943089431,6,0.0,0.0,1.007146341463418,rated
5,South Korea,2.051268565794209,0.3455487840288864,67.44729268292683,132,0.6473398665378343,1.153797400729922,41.336569105691055,-127,-1.4039286992563749,0.8082486167010356,-26.110723577235774,rated
139,Lebanon,0.2668799240282873,0.6924246625731656,40.256520325203255,133,0.2668799240282873,0.6924246625731656,41.28028455284553,6,0.0,0.0,1.0237642276422747,rated
122,Zimbabwe,0.9806903863399395,1.3427757524975945,42.652447154471545,134,0.4158088494216669,0.8821539780799409,41.22530894308943,-12,-0.5648815369182727,-0.4606217744176536,-1.4271382113821147,rated
109,Angola,1.1379628347951836,1.28260318641747,45.37476422764228,135,0.3736542421937478,0.8325434087375551,41.20052032520325,-26,-0.7643085926014357,-0.450059777679915,-4.174243902439031,rated
49,Faroe Islands,1.4805929198919732,0.7474347621801193,56.0539268292683,136,0.7222054327251312,1.2788913754754405,40.9099837398374,-87,-0.758387487166842,0.5314566132953212,-15.143943089430898,rated
105,Latvia,0.9314151619142031,0.9961869486258677,46.02920325203252,137,1.0074465913399449,1.6223500399846271,40.88489430894309,-32,0.0760314294257417,0.6261630913587595,-5.1443089430894275,rated
159,Botswana,0.635678386482248,1.5217813151089317,36.20964227642276,138,0.5934604007858187,1.1461686736121257,40.65785365853659,21,-0.042217985696429206,-0.37561264149680595,4.448211382113826,rated
142,Sudan,0.6356258311862544,1.2084247923027651,39.62127642276423,139,0.6356258311862544,1.2084247923027651,40.5330325203252,3,0.0,0.0,0.9117560975609678,rated
169,Aruba,0.0010742039764685,0.893187229706609,33.80830081300814,140,0.6322037156639355,1.2174570606491202,40.349967479674795,29,0.631129511687467,0.32426983094251116,6.541666666666657,rated
178,British Virgin Islands,0.1611061277648793,1.5828700318304298,29.195869918699184,141,0.06157347926037563,0.5160953839423476,40.17743089430894,37,-0.09953264850450366,-1.0667746478880824,10.981560975609757,rated
101,Moldova,1.2742058456427403,1.2334831361022722,47.63279674796748,142,1.0216210641191816,1.7179209697279876,40.0219837398374,-41,-0.2525847815235587,0.48443783362571535,-7.61081300813008,rated
145,South Sudan,0.4122366786381907,0.9891326137405922,38.94526016260163,143,0.4122366786381907,0.9891326137405922,39.85284552845529,2,0.0,0.0,0.907585365853663,rated
149,Turkmenistan,0.4067013706774944,1.0387128419922322,38.29783739837399,144,0.4067013706774944,1.0387128419922322,39.218943089430894,5,0.0,0.0,0.9211056910569013,rated
191,Dominica,0.1568379533274723,2.22909413368341,23.667430894308943,145,0.0012540842602939142,0.5336539515652271,39.008756097560976,46,-0.1555838690671784,-1.6954401821181828,15.341325203252033,rated
186,St. Kitts and Nevis,0.2462450154734192,1.9051943363843007,27.402682926829268,146,0.6155518465750941,1.3380200708920231,38.797130081300814,40,0.3693068311016749,-0.5671742654922776,11.394447154471546,rated
154,North Korea,0.9472772393237384,1.7826581119847489,37.61825203252032,147,0.9472772393237384,1.7826581119847489,38.47880487804878,7,0.0,0.0,0.8605528455284599,rated
