rank,name,confed,off,def,spi
1,Ivory Coast,CAF,2.710681373196609,0.4778168870193129,72.72280487804879
2,Japan,AFC,2.628451786692103,0.5197180245554828,71.50548780487806
3,Mexico,CONCACAF,2.3173668948128805,0.3293081515068385,71.10768292682927
4,Ukraine,UEFA,2.41621283236384,0.6366240438230983,68.2638861788618
5,Rwanda,CAF,1.4922548845178003,0.00366874825728239,67.2510081300813
6,France,UEFA,2.4057749489734563,0.7750502400198407,66.50629268292683
7,Morocco,CAF,2.2975511199005036,0.8082023676071818,65.07747967479675
8,Brazil,CONMEBOL,2.5158089499047454,1.0086662172875331,64.81359349593497
9,Colombia,CONMEBOL,1.9551147977651924,0.5667340194939574,64.58184552845529
10,USA,CONCACAF,2.3963972821940214,0.9409226190271212,64.41616260162601
11,Spain,UEFA,1.7296959626963941,0.40399828216018585,64.31474796747968
12,Italy,UEFA,1.6972736389930616,0.3800489368497487,64.3000569105691
13,Belgium,UEFA,2.297625872669307,0.8742695213190829,64.27848780487805
14,Israel,UEFA,2.07406119989299,0.7077328498060591,64.06095934959349
15,Chile,CONMEBOL,2.5456784403465207,1.1264889135026075,63.73426829268293
16,Argentina,CONMEBOL,2.1482996237035623,0.804353559055788,63.59513008130081
17,Malta,UEFA,2.0547068991274786,0.7323864571708727,63.58166666666667
18,Egypt,CAF,2.2853124891898764,0.939650547925446,63.41114634146342
19,Denmark,UEFA,1.9125194983900276,0.6302979113888284,63.35017073170731
20,Norway,UEFA,2.4362796560375775,1.0793619537627976,63.216886178861785
21,Paraguay,CONMEBOL,1.8669981532184294,0.6414800250495787,62.7540325203252
22,Germany,UEFA,2.459691313887392,1.1473735285561109,62.676878048780495
23,Croatia,UEFA,2.2884135335778755,1.0565663221757888,62.016357723577244
24,Canada,CONCACAF,1.89078927298772,0.7249787810852323,61.92747967479675
25,Turkey,UEFA,1.8416240804410007,0.7058851233205449,61.64945528455284
26,Nigeria,CAF,2.1439062755870495,0.9695516756183594,61.6060162601626
27,Bermuda,CONCACAF,1.263959515186029,0.21585675422171632,61.54769918699186
28,England,UEFA,1.9772336634643448,0.8316268047346975,61.51050406504065
29,Mauritania,CAF,1.565757604156876,0.49323097586699377,61.324081300813006
30,Portugal,UEFA,1.7629820806292815,0.6744237043759093,61.15138211382114
31,Sweden,UEFA,2.36679988813706,1.2095337677093978,61.06956910569106
32,Senegal,CAF,1.9939845056628904,0.8967891837155841,60.905577235772355
33,Switzerland,UEFA,1.9645384737589484,0.8956034569333565,60.61577235772357
34,Czech Republic,UEFA,2.2491690698312907,1.2031150841318796,59.92641463414634
35,Austria,UEFA,1.8331861007237056,0.8390689775776687,59.88455284552846
36,Netherlands,UEFA,2.2734498996385923,1.2349912354363668,59.792048780487804
37,Georgia,UEFA,1.7045663752483158,0.7568293716224223,59.497422764227636
38,Kazakhstan,UEFA,1.5597471264790468,0.6446239353566964,59.30174796747968
39,Wales,UEFA,2.1369054500282005,1.16742805588467,59.1960081300813
40,Algeria,CAF,1.5506277249203317,0.6597804299166717,59.020276422764226
41,Finland,UEFA,1.865423668130693,0.9551914758237535,58.83317886178862
42,Iran,AFC,1.7242535170424598,0.8360085655313171,58.72329268292683
43,Luxembourg,UEFA,0.9603411541101818,0.16780055332975136,58.47663414634147
44,Slovakia,UEFA,1.9588660936614504,1.1049869602707536,58.024959349593495
45,Jordan,AFC,2.1436091903364964,1.288098569003606,57.8698617886179
46,Gambia,CAF,2.117333816949459,1.2834953754939749,57.597780487804876
47,Australia,AFC,1.5499703417824968,0.8051714091742957,57.13191869918699
48,Rep of Ireland,UEFA,1.2875128790411365,0.6309401969687356,56.242081300813005
49,Belarus,UEFA,1.7317643091744412,1.0614794780843557,56.046219512195115
50,Montenegro,UEFA,1.417108966227022,0.7766052110532105,55.93570731707317
51,Northern Ireland,UEFA,1.5697515868541265,0.924469856980596,55.87826829268293
52,Equatorial Guinea,CAF,0.8751509784276655,0.2917838557444068,55.558439024390246
53,Guadeloupe,CONCACAF,2.190171397255813,1.5394792276215925,55.51675609756098
