team,xG,xGA,matches
Algeria,1.5958287207118154,0.793316064650674,55.0
Angola,1.034597100738743,1.004536952774461,49.0
Benin,1.1617895980036894,1.0248487977959073,37.0
Botswana,0.9027824003766154,1.0366604058968159,38.0
Burkina Faso,1.3797048689044675,0.9583471963492656,52.0
Burundi,0.5985379340248457,1.2304511985708455,28.0
Cameroon,1.4578521227805008,0.8265179625071901,48.0
Cape Verde,1.099045304331678,0.8356453144835081,43.0
Central African Republic,0.9423700106437176,1.200449818442596,27.0
Chad,0.6084826380548147,1.1264051167210363,25.0
Comoros,1.1871917603931963,0.9954630472255389,46.0
Congo,1.0702967762302171,1.296262048205711,22.0
DR Congo,1.4264312177991714,0.7427592736489571,48.0
Djibouti,0.5618708963512089,1.222353567248598,18.0
Egypt,1.4668189443331943,0.7151318660448381,54.0
Equatorial Guinea,1.0352916163526222,1.0198200020876549,41.0
Eswatini,0.744856844510089,1.0775142074027915,37.0
Ethiopia,0.8829358279211643,1.1440032249856098,30.0
Gabon,1.3750888192355726,0.9936477908495341,33.0
Gambia,1.1625784909526384,1.0856618802362277,33.0
Ghana,1.3088334299911293,0.8574024989335824,44.0
Guinea,1.1874191882194984,0.9106601879548891,38.0
Guinea-Bissau,0.8621409144304717,1.0901208291510471,33.0
Ivory Coast,1.352866310135791,0.7524821034374783,49.0
Kenya,0.9644956563991957,1.0784717606223704,28.0
Lesotho,0.6837288419910289,1.0882572825227705,41.0
Liberia,0.9328822196070699,1.1660496057015706,30.0
Libya,0.9147344117967984,1.0440477260860037,36.0
Madagascar,1.0108270743506025,1.2039357950377145,33.0
Malawi,0.8520213967223439,1.0664232591362997,34.0
Mali,1.3012000619678155,0.6878450830571158,42.0
Mauritania,0.8319588784263281,0.8913409101890516,40.0
Mauritius,0.4174184816454926,1.2219236470712544,32.0
Morocco,1.6791325245762865,0.416412081537811,62.0
Mozambique,1.033116514710157,1.0850550432329438,47.0
Namibia,1.0777954891395305,0.9942996352397161,34.0
Niger,1.0719534380837672,1.1126327984133981,34.0
Nigeria,1.5525721304211173,0.8859201193929181,50.0
Rwanda,0.7769429212306362,1.0206168532251232,28.0
Senegal,1.6418212896319786,0.68939158860753,57.0
Seychelles,0.2020988856517068,1.1753947386203687,24.0
Sierra Leone,1.0136945291712491,1.1046609104080167,31.0
Somalia,0.4560512872819025,0.9648130607515528,18.0
South Africa,1.249381852523417,0.7573732823841393,55.0
South Sudan,0.6584670648582657,1.0951584642001804,30.0
Sudan,0.7292921652032384,0.9352989273526117,40.0
São Tomé and Príncipe,0.600009271928976,1.4142681989167298,20.0
Tanzania,0.87139001620811,1.020415377309089,41.0
Togo,1.1005010869393168,1.0697307105735323,29.0
Tunisia,1.3384423138709396,0.6577141388646714,55.0
Uganda,1.1765392196394622,0.9699461023205788,39.0
Zambia,1.2379645206657208,1.1031600168541356,44.0
Zimbabwe,0.9978718082770764,1.1576141670469553,23.0
