team,xG,xGA,matches
Anguilla,0.041072596965849445,2.271038316654266,22.0
Antigua and Barbuda,0.23599695793817557,2.0468583878365623,25.0
Aruba,0.2025350153704663,1.869371847110305,22.0
Bahamas,0.2436675648213603,2.0085080878164576,23.0
Barbados,0.31354599584659676,2.2081326253961056,31.0
Belize,0.22459093461359292,1.8485264559404901,31.0
Bermuda,0.633074277657669,1.8990928635286688,31.0
Bonaire,0.06815065127503095,1.4247787674715378,20.0
British Virgin Islands,0.1256733172347583,1.1562616840269853,22.0
Canada,1.6368723736956436,0.6381508079666979,54.0
Cayman Islands,0.12509151119481413,2.284491136335869,20.0
Costa Rica,1.2020938188134882,0.8745367511675689,58.0
Cuba,0.5485126643103561,1.2285865716531186,38.0
Curaçao,0.6443220591673737,1.1131235181917616,35.0
Dominica,0.233710407806591,1.940282252792989,24.0
Dominican Republic,0.7290717601325474,1.238537679080893,36.0
El Salvador,0.7347888762945961,1.0211143542525811,51.0
Grenada,0.4331693045484757,1.2589492068840953,34.0
Guadeloupe,0.785886516623516,0.28810114517787055,29.0
Guatemala,1.0336048575185244,0.95673367191633,59.0
Guyana,0.5760083023919151,1.6916382359610118,35.0
Haiti,0.9998986635317499,1.2122744730750499,35.0
Honduras,1.0730186707253713,0.8535840442975298,54.0
Jamaica,1.2074671314746859,0.969524970953929,61.0
Martinique,0.8484279781047559,1.1034895050019093,22.0
Mexico,1.7103890500597245,0.5531660017005218,71.0
Montserrat,0.5010187303893047,1.4905109567832224,21.0
Nicaragua,0.7212677865052994,1.1630492830739334,42.0
Panama,1.5453866712820985,0.8795316804672316,64.0
Puerto Rico,0.378805186383227,1.659499791279974,28.0
Saint Kitts and Nevis,0.16958091948913123,2.3947344577866447,35.0
Saint Lucia,0.19868110079005374,2.4463748675038457,28.0
Saint Martin,0.16063863756825936,1.2423632801431665,18.0
Saint Vincent and the Grenadines,0.5004552465733213,1.5763544751873921,37.0
Sint Maarten,0.14385698794443313,2.535199761201375,21.0
Suriname,0.8559551931409588,1.0321025799162076,35.0
Trinidad and Tobago,0.8312452045099631,1.188684896351398,52.0
Turks and Caicos Islands,0.005107610833542231,2.5203286525611865,19.0
United States,1.9208636894877649,0.6774709202371725,66.0
United States Virgin Islands,0.020149865002495073,2.527108019160327,17.0
