team,xG,xGA,matches
Afghanistan,0.23131895788262566,1.061477166431971,23.0
Australia,1.5133012618974064,0.6944756119222258,47.0
Bahrain,0.8812131422896659,1.0716299440095112,60.0
Bangladesh,0.11885364630512761,1.1303893352310765,38.0
Bhutan,0.042555287912999194,2.5757622116891925,18.0
Brunei,0.04344624634590446,2.5537174016414657,28.0
Cambodia,0.14878024666657141,1.2695760455021048,31.0
China,0.8713372343185062,1.1321736958308126,36.0
East Timor,0.021390927791390384,2.556362778847193,21.0
Hong Kong,0.2830793446576429,1.114131327732569,48.0
India,0.2741534369874442,1.0814897780806512,37.0
Indonesia,0.6078421694608943,0.7797291538836184,53.0
Iran,1.4472326964820392,0.7088490568767553,46.0
Iraq,1.008864850113519,0.9731949789475507,54.0
Japan,1.7290298276974185,0.687002139539272,53.0
Jordan,1.2375788142575799,0.861762263680553,55.0
Kuwait,0.7664668070232868,1.2779786326903224,54.0
Kyrgyzstan,0.8626811664895506,1.3243132038472119,34.0
Laos,0.06438198489681433,2.5480595765882854,25.0
Lebanon,0.36876792546666515,1.0335865139031513,39.0
Malaysia,0.3789857227509049,1.3156164102705996,51.0
Maldives,0.04198022607080073,1.5319367877718275,25.0
Myanmar,0.21607620778585662,1.6479816128067917,38.0
Nepal,0.10420387209633256,1.2208939095988347,37.0
North Korea,0.9717335205377531,1.2274819723704609,18.0
Oman,1.0340493890495537,0.941021244508199,60.0
Pakistan,0.04777003829122553,0.9321308582085058,21.0
Palestine,0.8631703356601663,0.8474805401600711,36.0
Philippines,0.2123872000130408,2.090893064866881,40.0
Qatar,1.3451755781429324,1.0279832384403271,58.0
Saudi Arabia,1.1471942293913842,0.842973955181712,69.0
Singapore,0.26102775606435913,1.5628800691840425,45.0
South Korea,1.6631547558978492,0.6523736332660333,55.0
Sri Lanka,0.07254411038002057,1.3916568924277548,24.0
Syria,0.8361115303009703,0.9919483274877955,47.0
Taiwan,0.2675957323271033,1.113505423023017,23.0
Tajikistan,0.4895926399104445,0.9508598559367141,40.0
Thailand,0.5541945672454761,1.3550077650738488,62.0
Turkmenistan,0.4431492710738396,1.3847500746950983,22.0
United Arab Emirates,1.200756554093363,1.1040784666667218,54.0
Uzbekistan,1.2031784129628065,0.7107298808365871,48.0
Vietnam,0.5310039956605691,1.3069712403825235,49.0
Yemen,0.22506534668079548,1.3746770907107106,25.0
