team,xG,xGA,matches
Argentina,2.512459840641836,0.3395617875315242,51.0
Bolivia,1.4056085640679294,0.7205739689494467,42.0
Brazil,2.340930537472698,0.5114770750632779,46.0
Chile,1.2966312944533607,0.6457233665634682,42.0
Colombia,2.108255386883722,0.5060515055674459,46.0
Ecuador,1.711999148235941,0.4989456023863029,48.0
Paraguay,1.4385437431943535,0.617158971754407,41.0
Peru,1.3293525571858642,0.6362604609881882,41.0
Uruguay,1.6504817511230345,0.47530205659550506,49.0
Venezuela,1.7120493521079085,0.7035499798619359,42.0
