team,xG,xGA,matches
Senegal,1.99398450566289,0.8967891837155844,8.0
Morocco,2.297551119900503,0.808202367607182,11.0
DR Congo,1.3733638651544857,0.9055537622715154,8.0
Madagascar,0.7862018859610863,1.658160427544698,3.0
Nigeria,2.14390627558705,0.9695516756183592,6.0
Algeria,1.5506277249203317,0.6597804299166717,8.0
Tunisia,0.9103013423286686,0.9178686367137466,7.0
Ivory Coast,2.710681373196608,0.47781688701931313,7.0
Ghana,1.4862103220036624,0.8937939507304348,8.0
Cape Verde,1.2773842352559057,1.0065116577652522,8.0
Libya,0.9183796038933877,0.8971734100343192,2.0
Niger,0.24180706326374857,1.2430398227884043,4.0
South Africa,1.0770766312141737,0.8626123814698583,8.0
Burkina Faso,1.0051166995719245,1.339442816491082,3.0
Gabon,1.7910220171172326,1.8340503203219294,2.0
Cameroon,1.1463910917565738,0.7187300798617473,2.0
Guinea,0.6362694854151,1.5345450598093335,3.0
Mali,0.0035659727863609518,1.5352634007571078,1.0
Comoros,0.09850343890210114,1.0064714504631882,3.0
Benin,1.2463259247940153,0.777755821238465,4.0
Egypt,2.285312489189876,0.9396505479254462,8.0
Gambia,2.117333816949459,1.2834953754939749,2.0
Zambia,0.005012385094977252,1.0922360120498007,1.0
Angola,0.3736542421937478,0.8325434087375551,2.0
Malawi,0.18818217861661002,1.5170856351524658,3.0
Ethiopia,0.6940394068113082,0.4853394922866977,2.0
Liberia,0.8560327126807978,1.321972660490827,4.0
Mozambique,0.0024989473127915497,0.9430275799590991,1.0
Zimbabwe,0.415808849421667,0.8821539780799408,3.0
Sierra Leone,0.9956337054823816,1.2462347934245404,3.0
Kenya,1.11947832761886,0.8995629058309101,3.0
Lesotho,0.4774636613960033,0.9379157802635218,1.0
Tanzania,0.0011948050673178362,2.8246157239445195,1.0
Mauritania,1.565757604156876,0.49323097586699377,3.0
Togo,1.343274204821527,0.7555068617642995,4.0
Namibia,0.0027597757618862927,0.9935285495368116,2.0
Equatorial Guinea,0.8751509784276655,0.2917838557444068,3.0
Guinea-Bissau,0.6859179024610743,0.9557999303982856,2.0
Botswana,0.5934604007858187,1.1461686736121257,2.0
Rwanda,1.4922548845178003,0.00366874825728239,2.0
Burundi,0.004846403354644234,1.1296433883798565,1.0
Central African Republic,0.16017062379836855,0.8397333979600144,2.0
Uganda,1.489900365293194,1.080030233830907,0.0
Chad,1.0640971237773815,1.185132130096062,0.0
Congo,1.1846533033204036,1.540643136031552,0.0
São Tomé and Príncipe,0.8783801534071634,1.2449591478227418,0.0
Sudan,0.6356258311862544,1.2084247923027651,0.0
South Sudan,0.4122366786381907,0.9891326137405922,0.0
Mauritius,0.487019486671552,1.3053114247215445,0.0
Somalia,0.2854884336962092,1.141767558832842,0.0
Djibouti,0.3791185307411888,1.574673201158411,0.0
Eswatini,0.487019486671552,1.7394488724773496,0.0
Seychelles,0.0034414684404991,1.632889869204233,0.0
