team,xG,xGA,matches
South Korea,0.6473398665378344,1.1537974007299219,7.0
Australia,1.5499703417824968,0.8051714091742957,8.0
Japan,2.628451786692102,0.5197180245554828,7.0
Uzbekistan,1.4946365627869957,1.070271390337125,7.0
Jordan,2.1436091903364964,1.288098569003606,7.0
Iran,1.7242535170424598,0.8360085655313171,7.0
Saudi Arabia,0.9826818501232373,0.8978146546692295,8.0
Syria,1.696980333711233,1.4306223841134222,1.0
Palestine,0.002830910793457586,0.003223172038040555,2.0
China,0.6810674129480194,0.8121737073767522,4.0
Kuwait,0.5873877836448266,2.8370273624277367,1.0
Kyrgyzstan,0.4508879156348191,0.6814174253723111,4.0
Iraq,1.1948408942866011,1.0478962992955436,7.0
Oman,0.0024989473127915497,2.190805495967049,1.0
Indonesia,0.6760305566505246,0.6053047116307183,4.0
Bahrain,0.0037319545266939697,1.2624124924860791,1.0
Singapore,0.9621390663744696,1.3684649996953728,1.0
Cambodia,0.05841891452556868,0.006437357536941591,2.0
Qatar,0.935561454033886,0.864930699060453,5.0
Thailand,0.8898781679104897,0.5437313904887762,2.0
Afghanistan,0.018486857621001655,1.8362249030634823,3.0
Bangladesh,0.09521539489260157,0.7093961243332452,2.0
Hong Kong,0.0019535787374116327,0.7653283779868304,1.0
Myanmar,0.0005308781059857641,2.8370273624277367,1.0
Pakistan,0.2022602589758807,0.008007626254045264,3.0
Tajikistan,0.0006020131375570576,2.8370273624277367,2.0
Maldives,0.0011118141971513274,0.28523877600297814,2.0
Vietnam,0.08539131247052763,0.007345277528896239,1.0
India,0.0016275431760432045,1.1349232557075912,4.0
Philippines,0.000981399972603956,2.188006754893197,1.0
Bhutan,0.0019535787374116327,1.1043554977400398,1.0
United Arab Emirates,1.5418798598956065,1.3783602004602742,0.0
Malaysia,0.3128223245289248,0.6828767660783357,0.0
Sri Lanka,0.1289495409778927,0.4663340098397795,0.0
Lebanon,0.2668799240282873,0.6924246625731656,0.0
Turkmenistan,0.4067013706774944,1.0387128419922322,0.0
North Korea,0.9472772393237384,1.7826581119847489,0.0
Yemen,0.1543583327167242,1.6687714557179902,0.0
Nepal,0.0657967379105025,1.5733049856772552,0.0
Taiwan,0.1796394032591468,2.867315150197835,0.0
Laos,0.0044394383254649,2.857287815811058,0.0
East Timor,0.0011464868608664,2.867315150197835,0.0
Brunei,0.0010657709732887,2.867315150197835,0.0
