team,xG,xGA,matches
Mexico,2.3173668948128805,0.3293081515068385,11.0
Canada,1.89078927298772,0.7249787810852323,9.0
United States,2.3963972821940214,0.9409226190271212,9.0
Panama,1.3826390740204964,1.1841975133363316,8.0
Suriname,2.0115406149882427,1.632989401119643,1.0
Curaçao,1.190030185154954,1.0261877966079533,7.0
Haiti,1.2230272645079214,0.9600263966936369,7.0
Guatemala,0.7555011077746698,1.2409549196325744,3.0
Dominican Republic,0.7529650347824431,2.725289970847091,3.0
Honduras,1.115754396636637,1.3755803163701887,2.0
Jamaica,0.4044173030300453,0.7926335634375081,5.0
Costa Rica,1.2906509321780713,1.2137249805958066,4.0
Guyana,0.2977738385587316,1.9956473146518334,2.0
Puerto Rico,0.001823164512864262,1.436936763542017,2.0
Nicaragua,0.004146908877526515,0.6611951433543901,2.0
Trinidad and Tobago,1.1517351110033673,1.397091283500251,4.0
Grenada,0.002680736837918189,2.0422398161422564,3.0
Bonaire,0.1332000738800044,2.8370273624277367,3.0
El Salvador,0.4122678270248448,0.5340801404856509,4.0
Aruba,0.6322037156639355,1.2174570606491202,2.0
Saint Vincent and the Grenadines,0.12376774896891832,1.977294887628878,2.0
Belize,0.23341197046170784,2.8370273624277367,2.0
Bermuda,1.263959515186029,0.21585675422171632,2.0
British Virgin Islands,0.061573479260375624,0.5160953839423477,4.0
Cayman Islands,0.03273706624947178,0.7193433004998985,3.0
Cuba,0.4031183538151288,0.37948750633304135,2.0
Saint Kitts and Nevis,0.6155518465750941,1.3380200708920231,2.0
Martinique,0.0010288233269848185,0.1542109551512149,2.0
Barbados,0.0013923256719676111,2.8370273624277367,2.0
Dominica,0.0012540842602939142,0.5336539515652271,2.0
Anguilla,0.0006138689761522731,2.8370273624277367,2.0
Saint Martin,0.15728582664804466,1.4750196756198717,2.0
Saint Lucia,1.6490604506047448,1.20895312277742,1.0
Sint Maarten,0.0008509857480565847,2.3009470749942142,2.0
Bahamas,0.0007087156849139979,2.8370273624277367,2.0
United States Virgin Islands,0.0017638853198881838,1.3546591836836055,1.0
Guadeloupe,2.190171397255813,1.5394792276215925,0.0
Antigua and Barbuda,0.0034343349725103,0.3529786426347303,0.0
Montserrat,0.0418306742559366,2.759289230192666,0.0
Turks and Caicos Islands,0.0003814930009888,2.867315150197835,0.0
