team,xG,xGA,matches
Albania,1.328570515974593,0.7301505174429505,42.0
Andorra,0.451003670172633,0.752711850314094,39.0
Armenia,1.2216113828102293,1.1703293464660958,37.0
Austria,1.9146817500473146,0.8136207081146115,45.0
Azerbaijan,1.0727203383216513,1.1891832194749496,37.0
Belarus,1.0686842475285174,0.9148548481669513,37.0
Belgium,2.160119148424173,0.6845596878739513,50.0
Bosnia and Herzegovina,1.5782347383027118,0.9520849453240492,39.0
Bulgaria,1.2305316054980022,1.0318236277715631,38.0
Croatia,2.087386003225501,0.69687158151138,51.0
Cyprus,0.9851359311049241,1.0610230180765945,38.0
Czech Republic,1.8743649748123608,0.8669438611859829,44.0
Denmark,2.003543278774311,0.6433761759223402,43.0
England,2.143702579609198,0.5324745421829798,56.0
Estonia,1.1095257426791763,0.9697769022425818,42.0
Faroe Islands,0.9376725298495516,0.9650482645373023,37.0
Finland,1.3826897420361652,0.9254637278144108,40.0
France,2.3874112526150704,0.6251658005560121,57.0
Georgia,1.6259015896628655,0.8030754924586677,40.0
Germany,2.3220822840600825,0.788828950854603,50.0
Gibraltar,0.4003200567628293,0.9817511570554545,36.0
Greece,1.595743731446899,0.7087451154781665,38.0
Hungary,1.8042984815095002,0.7253020519891739,41.0
Iceland,1.5628010788617395,0.9112146788374418,45.0
Israel,1.7587678770743758,0.9690762000500169,35.0
Italy,2.2004062156633126,0.633872470950015,42.0
Kazakhstan,1.1601354489806288,0.9834704194698453,39.0
Kosovo,1.45651425530342,0.8913654013118656,37.0
Latvia,0.9208279597380952,1.1166983428939297,36.0
Liechtenstein,0.19285378511068133,0.9901735144140208,37.0
Lithuania,0.8545477043059179,1.0694566274066502,38.0
Luxembourg,0.9157441332522394,0.8763962682488502,36.0
Malta,0.9330466329500906,0.8555280349074637,35.0
Moldova,1.0082782083091144,1.1058588998601724,37.0
Montenegro,1.3156787170535353,0.9526479047188711,38.0
Netherlands,2.412776015267747,0.7118343227974352,51.0
North Macedonia,1.2481493299171824,0.7890884833815704,39.0
Northern Ireland,1.3154468295413861,0.8035798888708926,36.0
Norway,2.0329619290986485,0.8085549610495388,44.0
Poland,2.0796978243672366,0.8582826284657689,44.0
Portugal,2.0231931514211015,0.6219042450696811,53.0
Republic of Ireland,1.49694998988055,0.763543822188601,39.0
Romania,1.3635819642555087,0.8365319029879605,42.0
San Marino,0.36319178086097115,0.7611979640812369,38.0
Scotland,1.7663497991505823,0.7429475829342033,44.0
Serbia,1.702580333716577,0.8194235027529182,43.0
Slovakia,1.582862830613846,0.7624562233508796,42.0
Slovenia,1.580113444074344,0.7887828553429025,43.0
Spain,2.373726464238836,0.48577149336529934,56.0
Sweden,1.9565861642433413,0.8943036512926491,45.0
Switzerland,2.107346055774737,0.7415294443091169,52.0
Turkey,1.910274795591468,0.8285233689031556,46.0
Ukraine,1.9685192009014592,0.8176429186662941,40.0
Wales,1.6270138042147257,0.8427431176285074,39.0
