team,xG,xGA,matches,confed
Panama,3.8231378728830094,2.348622717157784,62.0,CONCACAF
Papua New Guinea,0.8587304124396535,3.542617263908401,24.0,OFC
Paraguay,3.8655531326032833,1.564902575294778,43.0,CONMEBOL
Peru,3.4348388234519653,1.7958418604542412,39.0,CONMEBOL
Philippines,0.5193408071981138,5.380906904345938,36.0,AFC
Poland,5.199244560918092,2.145706571164422,44.0,UEFA
Portugal,5.057982878552753,1.5547606126742028,53.0,UEFA
Puerto Rico,0.8849372295903791,4.012133865979965,28.0,CONCACAF
Qatar,3.3015578539964285,2.605604844693896,61.0,AFC
Republic of Ireland,3.7423749747013746,1.9088595554715027,39.0,UEFA
Romania,3.408954910638772,2.0913297574699015,42.0,UEFA
Rwanda,2.0711851872310922,2.4014888360979763,28.0,CAF
Saint Kitts and Nevis,0.4016216225958253,6.120671224402821,34.0,CONCACAF
Saint Lucia,0.6285052466977853,6.084892146533445,26.0,CONCACAF
Saint Martin,0.3611239432044018,3.6161577475654805,17.0,CONCACAF
Saint Vincent and the Grenadines,1.184423741578908,4.266848208212272,33.0,CONCACAF
San Marino,0.9079794521524277,1.9029949102030919,38.0,UEFA
Saudi Arabia,2.8389418466934515,2.1378505872270526,71.0,AFC
Scotland,4.415874497876456,1.857368957335508,44.0,UEFA
Senegal,4.338531201741118,1.7855164645229946,55.0,CAF
Serbia,4.256450834291442,2.0485587568822954,43.0,UEFA
Seychelles,0.5082463353331951,2.977546207655365,18.0,CAF
Sierra Leone,2.5271106278249382,2.879160737023869,29.0,CAF
Singapore,0.6596708410797112,3.8953476401610425,40.0,AFC
Sint Maarten,0.3238812809369851,6.641727035713942,19.0,CONCACAF
Slovakia,3.957157076534616,1.9061405583771995,42.0,UEFA
Slovenia,3.9502836101858607,1.9719571383572563,43.0,UEFA
Solomon Islands,0.9668459726036837,4.793250086284219,29.0,OFC
Somalia,1.146895960052294,2.444094205755166,16.0,CAF
South Africa,3.142165788645468,1.9394781825598806,57.0,CAF
South Korea,3.8876392685013297,1.7820240449927498,54.0,AFC
South Sudan,1.655939227832118,2.774289202356322,25.0,CAF
Spain,5.93431616059709,1.2144287334132484,56.0,UEFA
Sri Lanka,0.18243682112227827,3.5253881664209654,21.0,AFC
Sudan,1.8340530139812112,2.3693280926471543,36.0,CAF
Suriname,2.2865139740962293,2.642662719709599,30.0,CONCACAF
Sweden,4.891465410608353,2.235759128231623,45.0,UEFA
Switzerland,5.268365139436843,1.8538236107727923,52.0,UEFA
Syria,2.1156404302063696,2.558797858116086,43.0,AFC
São Tomé and Príncipe,1.5089272394573698,3.582667825478658,16.0,CAF
Taiwan,0.6729604167162031,2.820766284369696,23.0,AFC
Tajikistan,1.21078768882201,2.406706804115509,36.0,AFC
Tanzania,2.133830036477581,2.7247797965166325,38.0,CAF
Thailand,1.3712166693870835,3.3654943881703643,56.0,AFC
Togo,2.899506926582128,2.681200145691937,29.0,CAF
Trinidad and Tobago,2.1823643522565743,3.036601827360852,49.0,CONCACAF
Tunisia,3.2390121176207143,1.7278389987130105,55.0,CAF
Turkey,4.775686988978671,2.071308422257889,46.0,UEFA
Turkmenistan,1.1144494552879962,3.5078916026955094,18.0,AFC
Turks and Caicos Islands,0.012844823364982253,6.384574283773869,13.0,CONCACAF
Uganda,2.958807738247833,2.457097384989684,34.0,CAF
Ukraine,4.921298002253648,2.0441072966657354,40.0,UEFA
United Arab Emirates,3.0197104564792685,2.7968856277475935,48.0,AFC
United States,5.038053204604943,1.8010712265977944,65.0,CONCACAF
United States Virgin Islands,0.047220194399385254,6.552145545668207,14.0,CONCACAF
Uruguay,4.129875333744767,1.347015329710666,47.0,CONMEBOL
Uzbekistan,3.1667346012975877,1.9153351205819493,49.0,AFC
Vanuatu,0.5633425380979006,4.3313752992485535,26.0,OFC
Venezuela,4.244611656609383,1.8140303964304905,40.0,CONMEBOL
Vietnam,1.3196999083375225,3.237751850392999,45.0,AFC
Wales,4.067534510536815,2.106857794071268,39.0,UEFA
Yemen,0.5660033072035066,3.482374408958797,22.0,AFC
Zambia,3.031708125584098,2.790566697355561,37.0,CAF
Zimbabwe,2.4470279490145552,2.796501458440988,26.0,CAF
