rank,name,confed,off,def,spi
1,Argentina,CONMEBOL,6.165326696762326,1.091371000415724,81.65624390243903
2,Spain,UEFA,5.93431616059709,1.2144287334132484,79.9480650406504
3,Brazil,CONMEBOL,6.054057556741851,1.5063969990291244,78.71284552845528
4,France,UEFA,5.968528131537676,1.5629145013900303,77.96840650406503
5,Netherlands,UEFA,6.031940038169369,1.779585806993588,76.98066666666666
6,England,UEFA,5.359256449022994,1.3311863554574497,76.53467479674796
7,Colombia,CONMEBOL,5.267160798027765,1.309287111281481,76.20324390243903
8,Italy,UEFA,5.501015539158281,1.5846811773750376,75.60769105691057
9,Germany,UEFA,5.805205710150208,1.972072377136508,74.64851219512195
10,Belgium,UEFA,5.400297871060432,1.7113992196848782,74.22740650406504
11,Portugal,UEFA,5.057982878552753,1.5547606126742028,73.54251219512196
12,Croatia,UEFA,5.2184650080637525,1.74217895377845,73.07713008130081
13,Denmark,UEFA,5.008858196935777,1.6084404398058505,72.84633333333333
14,Mexico,CONCACAF,4.595945677088523,1.3071242650743964,72.68916260162602
15,Switzerland,UEFA,5.268365139436843,1.8538236107727923,72.61170731707317
16,Morocco,CAF,4.460285694438432,1.227524630812284,72.48940650406504
17,USA,CONCACAF,5.038053204604943,1.8010712265977944,71.68939837398374
18,Japan,AFC,4.70543647103918,1.6759149773527042,70.66393495934959
19,Norway,UEFA,5.082404822746621,2.021387402623847,70.38980487804878
20,Poland,UEFA,5.199244560918092,2.145706571164422,70.20289430894309
21,Uruguay,CONMEBOL,4.129875333744767,1.347015329710666,69.69321951219513
22,Ecuador,CONMEBOL,4.225616185204123,1.468775701282485,69.35315447154471
23,Ukraine,UEFA,4.921298002253648,2.0441072966657354,69.35304878048781
24,Austria,UEFA,4.786704375118286,2.034051770286529,68.63769105691057
25,Hungary,UEFA,4.510746203773751,1.8132551299729345,68.56626829268292
26,Turkey,UEFA,4.775686988978671,2.071308422257889,68.29560162601625
27,Canada,CONCACAF,4.222568826802679,1.6516698317909886,68.02784552845527
28,Sweden,UEFA,4.891465410608353,2.235759128231623,67.84469918699187
29,Senegal,CAF,4.338531201741118,1.7855164645229946,67.72658536585365
30,Scotland,UEFA,4.415874497876456,1.857368957335508,67.66113008130081
31,Czech Republic,UEFA,4.685912437030901,2.167359652964957,67.05951219512195
32,Venezuela,CONMEBOL,4.244611656609383,1.8140303964304905,66.95160162601627
33,Paraguay,CONMEBOL,3.8655531326032833,1.564902575294778,66.3750325203252
34,Greece,UEFA,3.989359328617248,1.7718627886954164,65.61821951219513
35,Serbia,UEFA,4.256450834291442,2.0485587568822954,65.29817886178863
36,Egypt,CAF,4.043952510470589,1.884313548365269,65.15056097560975
37,South Korea,AFC,3.8876392685013297,1.7820240449927498,64.82152845528455
38,Algeria,CAF,4.047597043459282,1.948765854558066,64.69651219512194
39,Australia,AFC,3.839857943845941,1.78841252757311,64.51278861788617
40,Ivory Coast,CAF,3.852175883644506,1.815408724084079,64.42565853658536
41,Slovakia,UEFA,3.957157076534616,1.9061405583771995,64.39621951219512
42,Georgia,UEFA,4.064753974157163,2.0076887311466693,64.35879674796749
43,Iran,AFC,3.8250904428026167,1.8167229641676157,64.19551219512195
44,Slovenia,UEFA,3.9502836101858607,1.9719571383572565,63.85307317073171
45,Wales,UEFA,4.067534510536815,2.106857794071268,63.64060975609757
46,Israel,UEFA,4.396919692685939,2.4226905001250425,63.38974796747968
47,Nigeria,CAF,4.155151095250017,2.2419825155255118,63.17720325203252
48,Rep of Ireland,UEFA,3.742374974701375,1.9088595554715029,63.022
49,Chile,CONMEBOL,3.5510053762944134,1.8028395604067884,62.48652845528455
50,Congo DR,CAF,3.645063461325766,1.9242391768021203,62.21236585365853
51,Peru,CONMEBOL,3.4348388234519653,1.7958418604542412,61.751008130081296
52,Iceland,UEFA,3.907002697154349,2.2780366970936043,61.23214634146341
53,Tunisia,CAF,3.2390121176207143,1.7278389987130105,60.93047967479674
54,Bosnia and Herzegovina,UEFA,3.9455868457567793,2.380212363310123,60.76488617886179
55,Albania,UEFA,3.3214262899364826,1.825376293607376,60.707544715447156
56,Cameroon,CAF,3.611631938162004,2.097301899410296,60.62334959349593
57,Bolivia,CONMEBOL,3.475075959785511,2.0079712772281275,60.3729837398374
58,Panama,CONCACAF,3.8231378728830094,2.348622717157784,60.16609756097561
59,Mali,CAF,3.188679264005601,1.7828533320730582,60.11814634146341
60,Guadeloupe,CONCACAF,1.976378745353556,0.7298267076237109,59.86529268292683
61,Kosovo,UEFA,3.64128563825855,2.228413503279664,59.805162601626016
62,Romania,UEFA,3.408954910638772,2.091329757469901,59.25592682926829
63,Ghana,CAF,3.470248618027396,2.1556416082360115,59.17277235772358
64,Northern Ireland,UEFA,3.288617073853465,2.008949722177232,59.03514634146342
65,Uzbekistan,AFC,3.166734601297588,1.915335120581949,58.90528455284553
66,South Africa,CAF,3.142165788645468,1.9394781825598808,58.55168292682927
67,Jordan,AFC,3.466734245326746,2.29193540882829,58.14791056910569
68,North Macedonia,UEFA,3.120373324792956,1.9727212084539263,58.114894308943086
69,Finland,UEFA,3.456724355090413,2.313659319536027,57.84360975609756
70,Burkina Faso,CAF,3.446046878455973,2.467482361163711,56.61592682926829
71,Montenegro,UEFA,3.289196792633838,2.381619761797178,56.150308943089435
72,Cape Verde Islands,CAF,2.951572021761015,2.1292463282897005,55.651634146341465
73,Gabon,CAF,3.512839925733126,2.661103059559187,55.59743902439024
74,New Zealand,OFC,2.912993960170225,2.115046900180168,55.46190243902439
75,Costa Rica,CONCACAF,3.053642048843096,2.281331134271393,55.22197560975609
76,Saudi Arabia,AFC,2.8389418466934515,2.137850587227053,54.74378048780487
77,Qatar,AFC,3.3015578539964285,2.605604844693896,54.52415447154472
